Generator,solar rooftop,AT0 0,low voltage,547537.82865
Generator,solar rooftop,BA0 0,low voltage,510.65278
Generator,solar rooftop,BE0 0,low voltage,349.80417
Generator,solar rooftop,BG0 0,low voltage,1188.51984
Generator,solar rooftop,CH0 0,low voltage,19761778.45984
Generator,solar rooftop,CZ0 0,low voltage,224.21933
Generator,solar rooftop,DE0 0,low voltage,239.44355
Generator,solar rooftop,DE0 1,low voltage,395.34734
Generator,solar rooftop,DK0 0,low voltage,91.59593
Generator,solar rooftop,DK1 0,low voltage,191.83538
Generator,solar rooftop,EE0 0,low voltage,109.3952
Generator,solar rooftop,ES0 0,low voltage,103313157.90052
Generator,solar rooftop,ES6 0,low voltage,577.55968
Generator,solar rooftop,FI1 0,low voltage,89.78756
Generator,solar rooftop,FR0 0,low voltage,349.69889
Generator,solar rooftop,FR5 0,low voltage,584600.38957
Generator,solar rooftop,GB2 0,low voltage,126.27512
Generator,solar rooftop,GB3 0,low voltage,70.01659
Generator,solar rooftop,GR0 0,low voltage,23632705.39353
Generator,solar rooftop,HR0 0,low voltage,367.75646
Generator,solar rooftop,HU0 0,low voltage,244.5955
Generator,solar rooftop,IE3 0,low voltage,110.15716
Generator,solar rooftop,IT0 0,low voltage,13176.15673
Generator,solar rooftop,IT4 0,low voltage,3763032.37801
Generator,solar rooftop,LT0 0,low voltage,222.4783
Generator,solar rooftop,LU0 0,low voltage,320.46448
Generator,solar rooftop,LV0 0,low voltage,236.87603
Generator,solar rooftop,ME0 0,low voltage,822.26211
Generator,solar rooftop,MK0 0,low voltage,1517517.09742
Generator,solar rooftop,NL0 0,low voltage,252.56847
Generator,solar rooftop,NO1 0,low voltage,71.79761
Generator,solar rooftop,PL0 0,low voltage,178.24489
Generator,solar rooftop,PT0 0,low voltage,452.35805
Generator,solar rooftop,RO0 0,low voltage,2540.28421
Generator,solar rooftop,RS0 0,low voltage,692.87136
Generator,solar rooftop,SE1 0,low voltage,135.40253
Generator,solar rooftop,SI0 0,low voltage,222.04317
Generator,solar rooftop,SK0 0,low voltage,336.65831
Generator,solar rooftop,XK0 0,low voltage,1548.35155
Generator,solar-hsat,AL0 0,AC,536.09405
Generator,solar-hsat,AT0 0,AC,724.19352
Generator,solar-hsat,BA0 0,AC,444.75539
Generator,solar-hsat,BE0 0,AC,325.37691
Generator,solar-hsat,BG0 0,AC,565.14532
Generator,solar-hsat,CH0 0,AC,1070.96902
Generator,solar-hsat,CZ0 0,AC,219.19169
Generator,solar-hsat,DE0 0,AC,238.46648
Generator,solar-hsat,DE0 1,AC,315.6394
Generator,solar-hsat,DK0 0,AC,102.91621
Generator,solar-hsat,DK1 0,AC,191.10609
Generator,solar-hsat,EE0 0,AC,110.89788
Generator,solar-hsat,ES0 0,AC,1000.32296
Generator,solar-hsat,ES6 0,AC,374.39236
Generator,solar-hsat,FI1 0,AC,90.63128
Generator,solar-hsat,FR0 0,AC,309.22053
Generator,solar-hsat,FR5 0,AC,648.95165
Generator,solar-hsat,GB2 0,AC,129.85227
Generator,solar-hsat,GB3 0,AC,80.58801
Generator,solar-hsat,GR0 0,AC,913.78937
Generator,solar-hsat,HR0 0,AC,302.12954
Generator,solar-hsat,HU0 0,AC,224.78254
Generator,solar-hsat,IE3 0,AC,107.88064
Generator,solar-hsat,IT0 0,AC,848.82167
Generator,solar-hsat,IT4 0,AC,830.06491
Generator,solar-hsat,LT0 0,AC,190.75816
Generator,solar-hsat,LU0 0,AC,353.19063
Generator,solar-hsat,LV0 0,AC,185.09925
Generator,solar-hsat,ME0 0,AC,589.88837
Generator,solar-hsat,MK0 0,AC,733.5753
Generator,solar-hsat,NL0 0,AC,227.95629
Generator,solar-hsat,NO1 0,AC,80.51522
Generator,solar-hsat,PL0 0,AC,192.90609
Generator,solar-hsat,PT0 0,AC,349.1095
Generator,solar-hsat,RO0 0,AC,589.46843
Generator,solar-hsat,RS0 0,AC,418.00572
Generator,solar-hsat,SE1 0,AC,130.0316
Generator,solar-hsat,SI0 0,AC,200.27246
Generator,solar-hsat,SK0 0,AC,300.61936
Generator,solar-hsat,XK0 0,AC,594.46322
Generator,solid biomass,EU,solid biomass,0.0
Line,AC,AL0 0,AC,-18041405.02646
Line,AC,AT0 0,AC,-108228742.23731
Line,AC,BA0 0,AC,9416316.5085
Line,AC,BE0 0,AC,93843633.71855
Line,AC,BG0 0,AC,32050898.01436
Line,AC,CH0 0,AC,-115800446.31731
Line,AC,CZ0 0,AC,105590532.95066
Line,AC,DE0 0,AC,171520634.61073
Line,AC,DE0 1,AC,119466836.8376
Line,AC,DK0 0,AC,-68280485.28476
Line,AC,DK1 0,AC,33154270.78872
Line,AC,EE0 0,AC,-26469135.00659
Line,AC,ES0 0,AC,-95081355.17317
Line,AC,FI1 0,AC,-46518096.84223
Line,AC,FR0 0,AC,-172485995.30745
Line,AC,GB3 0,AC,-21428379.04167
Line,AC,GR0 0,AC,-92433149.34106
Line,AC,HR0 0,AC,16985445.06414
Line,AC,HU0 0,AC,-10949343.61956
Line,AC,IE3 0,AC,21340384.95704
Line,AC,IT0 0,AC,54270.54735
Line,AC,LT0 0,AC,13142019.15089
Line,AC,LU0 0,AC,11061412.13228
Line,AC,LV0 0,AC,12505304.67901
Line,AC,ME0 0,AC,-10021302.90542
Line,AC,MK0 0,AC,-11439921.59367
Line,AC,NL0 0,AC,-62792248.2607
Line,AC,NO1 0,AC,-37397442.60945
Line,AC,PL0 0,AC,-9052558.16506
Line,AC,PT0 0,AC,62583077.34157
Line,AC,RO0 0,AC,13560361.994
Line,AC,RS0 0,AC,37783574.41712
Line,AC,SE1 0,AC,48900623.53576
Line,AC,SI0 0,AC,-11360227.34299
Line,AC,SK0 0,AC,40682205.83464
Line,AC,XK0 0,AC,8370230.98515
Link,BEV charger,AL0 0,EV battery,2101615.14972
Link,BEV charger,AL0 0,low voltage,-2335127.94413
Link,BEV charger,AT0 0,EV battery,21986117.61691
Link,BEV charger,AT0 0,low voltage,-24429019.57434
Link,BEV charger,BA0 0,EV battery,3489371.88416
Link,BEV charger,BA0 0,low voltage,-3877079.87129
Link,BEV charger,BE0 0,EV battery,29343005.89192
Link,BEV charger,BE0 0,low voltage,-32603339.87992
Link,BEV charger,BG0 0,EV battery,8229509.42496
Link,BEV charger,BG0 0,low voltage,-9143899.36106
Link,BEV charger,CH0 0,EV battery,12998287.01445
Link,BEV charger,CH0 0,low voltage,-14442541.12717
Link,BEV charger,CZ0 0,EV battery,20746809.42745
Link,BEV charger,CZ0 0,low voltage,-23052010.47494
Link,BEV charger,DE0 0,EV battery,105935629.10751
Link,BEV charger,DE0 0,low voltage,-117706254.56389
Link,BEV charger,DE0 1,EV battery,61980338.18837
Link,BEV charger,DE0 1,low voltage,-68867042.43152
Link,BEV charger,DK0 0,EV battery,8708715.64837
Link,BEV charger,DK0 0,low voltage,-9676350.72041
Link,BEV charger,DK1 0,EV battery,5039952.99723
Link,BEV charger,DK1 0,low voltage,-5599947.7747
Link,BEV charger,EE0 0,EV battery,2501878.44992
Link,BEV charger,EE0 0,low voltage,-2779864.94435
Link,BEV charger,ES0 0,EV battery,80950233.82564
Link,BEV charger,ES0 0,low voltage,-89944704.25072
Link,BEV charger,ES6 0,EV battery,1343409.49756
Link,BEV charger,ES6 0,low voltage,-1492677.21951
Link,BEV charger,FI1 0,EV battery,13631343.94053
Link,BEV charger,FI1 0,low voltage,-15145937.7117
Link,BEV charger,FR0 0,EV battery,135188608.25376
Link,BEV charger,FR0 0,low voltage,-150209564.7264
Link,BEV charger,FR5 0,EV battery,579197.34056
Link,BEV charger,FR5 0,low voltage,-643552.60062
Link,BEV charger,GB2 0,EV battery,101352521.48661
Link,BEV charger,GB2 0,low voltage,-112613912.7629
Link,BEV charger,GB3 0,EV battery,2781563.8793
Link,BEV charger,GB3 0,low voltage,-3090626.53255
Link,BEV charger,GR0 0,EV battery,15688058.55728
Link,BEV charger,GR0 0,low voltage,-17431176.17475
Link,BEV charger,HR0 0,EV battery,6564267.79123
Link,BEV charger,HR0 0,low voltage,-7293630.87915
Link,BEV charger,HU0 0,EV battery,14064885.4024
Link,BEV charger,HU0 0,low voltage,-15627650.44711
Link,BEV charger,IE3 0,EV battery,10994321.37387
Link,BEV charger,IE3 0,low voltage,-12215912.63763
Link,BEV charger,IT0 0,EV battery,104628425.47228
Link,BEV charger,IT0 0,low voltage,-116253806.08032
Link,BEV charger,IT4 0,EV battery,2655421.10717
Link,BEV charger,IT4 0,low voltage,-2950467.89686
Link,BEV charger,LT0 0,EV battery,6940720.33443
Link,BEV charger,LT0 0,low voltage,-7711911.4827
Link,BEV charger,LU0 0,EV battery,3108544.39313
Link,BEV charger,LU0 0,low voltage,-3453938.21458
Link,BEV charger,LV0 0,EV battery,3321065.92565
Link,BEV charger,LV0 0,low voltage,-3690073.25072
Link,BEV charger,ME0 0,EV battery,723567.19193
Link,BEV charger,ME0 0,low voltage,-803963.54658
Link,BEV charger,MK0 0,EV battery,2022851.91442
Link,BEV charger,MK0 0,low voltage,-2247613.23824
Link,BEV charger,NL0 0,EV battery,36136465.48116
Link,BEV charger,NL0 0,low voltage,-40151628.3124
Link,BEV charger,NO1 0,EV battery,9338417.61523
Link,BEV charger,NO1 0,low voltage,-10376019.57248
Link,BEV charger,PL0 0,EV battery,64175468.39424
Link,BEV charger,PL0 0,low voltage,-71306075.9936
Link,BEV charger,PT0 0,EV battery,19499779.64722
Link,BEV charger,PT0 0,low voltage,-21666421.83025
Link,BEV charger,RO0 0,EV battery,20459908.12521
Link,BEV charger,RO0 0,low voltage,-22733231.25024
Link,BEV charger,RS0 0,EV battery,5952268.52457
Link,BEV charger,RS0 0,low voltage,-6613631.69397
Link,BEV charger,SE1 0,EV battery,21199309.93367
Link,BEV charger,SE1 0,low voltage,-23554788.81519
Link,BEV charger,SI0 0,EV battery,5824564.46072
Link,BEV charger,SI0 0,low voltage,-6471738.28969
Link,BEV charger,SK0 0,EV battery,8998987.05291
Link,BEV charger,SK0 0,low voltage,-9998874.50324
Link,BEV charger,XK0 0,EV battery,1160985.15057
Link,BEV charger,XK0 0,low voltage,-1289983.50063
Link,DC,BE0 0,AC,46129368.37782
Link,DC,CH0 0,AC,-8399547.11701
Link,DC,DE0 0,AC,276473035.58575
Link,DC,DE0 1,AC,223340663.9123
Link,DC,DK0 0,AC,79652889.58588
Link,DC,DK1 0,AC,-123469612.60209
Link,DC,EE0 0,AC,3238127.10676
Link,DC,ES0 0,AC,-75519788.557
Link,DC,ES6 0,AC,7958537.94506
Link,DC,FI1 0,AC,-3800896.9735
Link,DC,FR0 0,AC,-7886194.36724
Link,DC,FR5 0,AC,-8104154.08253
Link,DC,GB2 0,AC,-171851448.0857
Link,DC,GB3 0,AC,-31363107.72165
Link,DC,GR0 0,AC,-99732.86337
Link,DC,IE3 0,AC,-65593211.80641
Link,DC,IT0 0,AC,-6391144.56991
Link,DC,IT4 0,AC,-11381680.64373
Link,DC,LT0 0,AC,10151772.33547
Link,DC,ME0 0,AC,3099360.13388
Link,DC,NL0 0,AC,197328903.1885
Link,DC,NO1 0,AC,-284726723.717
Link,DC,PL0 0,AC,81675555.23022
Link,DC,SE1 0,AC,-208609834.96013
Link,DC,SI0 0,AC,28897136.61939
Link,H2 Electrolysis,AL0 0,AC,0.0
Link,H2 Electrolysis,AL0 0,H2,0.0
Link,H2 Electrolysis,AL0 0,urban central heat,0.0
Link,H2 Electrolysis,AT0 0,AC,-0.03599
Link,H2 Electrolysis,AT0 0,H2,0.02517
Link,H2 Electrolysis,AT0 0,urban central heat,0.00127
Link,H2 Electrolysis,BA0 0,AC,0.0
Link,H2 Electrolysis,BA0 0,H2,0.0
Link,H2 Electrolysis,BA0 0,urban central heat,0.0
Link,H2 Electrolysis,BE0 0,AC,-0.03699
Link,H2 Electrolysis,BE0 0,H2,0.02587
Link,H2 Electrolysis,BE0 0,urban central heat,0.0013
Link,H2 Electrolysis,BG0 0,AC,-0.0391
Link,H2 Electrolysis,BG0 0,H2,0.02735
Link,H2 Electrolysis,BG0 0,urban central heat,0.00137
Link,H2 Electrolysis,CH0 0,AC,-0.0368
Link,H2 Electrolysis,CH0 0,H2,0.02573
Link,H2 Electrolysis,CH0 0,urban central heat,0.00129
Link,H2 Electrolysis,CZ0 0,AC,-0.03604
Link,H2 Electrolysis,CZ0 0,H2,0.02521
Link,H2 Electrolysis,CZ0 0,urban central heat,0.00127
Link,H2 Electrolysis,DE0 0,AC,0.0
Link,H2 Electrolysis,DE0 0,H2,0.0
Link,H2 Electrolysis,DE0 0,urban central heat,0.0
Link,H2 Electrolysis,DE0 1,AC,0.0
Link,H2 Electrolysis,DE0 1,H2,0.0
Link,H2 Electrolysis,DE0 1,urban central heat,0.0
Link,H2 Electrolysis,DK0 0,AC,0.0
Link,H2 Electrolysis,DK0 0,H2,0.0
Link,H2 Electrolysis,DK0 0,urban central heat,0.0
Link,H2 Electrolysis,DK1 0,AC,0.0
Link,H2 Electrolysis,DK1 0,H2,0.0
Link,H2 Electrolysis,DK1 0,urban central heat,0.0
Link,H2 Electrolysis,EE0 0,AC,-0.03587
Link,H2 Electrolysis,EE0 0,H2,0.02509
Link,H2 Electrolysis,EE0 0,urban central heat,0.00126
Link,H2 Electrolysis,ES0 0,AC,0.0
Link,H2 Electrolysis,ES0 0,H2,0.0
Link,H2 Electrolysis,ES0 0,urban central heat,0.0
Link,H2 Electrolysis,ES6 0,AC,-0.03771
Link,H2 Electrolysis,ES6 0,H2,0.02638
Link,H2 Electrolysis,ES6 0,urban central heat,0.00133
Link,H2 Electrolysis,FI1 0,AC,-0.0363
Link,H2 Electrolysis,FI1 0,H2,0.02539
Link,H2 Electrolysis,FI1 0,urban central heat,0.00128
Link,H2 Electrolysis,FR0 0,AC,0.0
Link,H2 Electrolysis,FR0 0,H2,0.0
Link,H2 Electrolysis,FR0 0,urban central heat,0.0
Link,H2 Electrolysis,FR5 0,AC,-0.00923
Link,H2 Electrolysis,FR5 0,H2,0.00646
Link,H2 Electrolysis,GB2 0,AC,0.0
Link,H2 Electrolysis,GB2 0,H2,0.0
Link,H2 Electrolysis,GB2 0,urban central heat,0.0
Link,H2 Electrolysis,GB3 0,AC,0.0
Link,H2 Electrolysis,GB3 0,H2,0.0
Link,H2 Electrolysis,GB3 0,urban central heat,0.0
Link,H2 Electrolysis,GR0 0,AC,0.0
Link,H2 Electrolysis,GR0 0,H2,0.0
Link,H2 Electrolysis,GR0 0,urban central heat,0.0
Link,H2 Electrolysis,HR0 0,AC,-0.038
Link,H2 Electrolysis,HR0 0,H2,0.02658
Link,H2 Electrolysis,HR0 0,urban central heat,0.00134
Link,H2 Electrolysis,HU0 0,AC,-0.03779
Link,H2 Electrolysis,HU0 0,H2,0.02643
Link,H2 Electrolysis,HU0 0,urban central heat,0.00133
Link,H2 Electrolysis,IE3 0,AC,-0.04199
Link,H2 Electrolysis,IE3 0,H2,0.02937
Link,H2 Electrolysis,IE3 0,urban central heat,0.00148
Link,H2 Electrolysis,IT0 0,AC,-0.03674
Link,H2 Electrolysis,IT0 0,H2,0.0257
Link,H2 Electrolysis,IT0 0,urban central heat,0.00129
Link,H2 Electrolysis,IT4 0,AC,-0.03723
Link,H2 Electrolysis,IT4 0,H2,0.02604
Link,H2 Electrolysis,IT4 0,urban central heat,0.00131
Link,H2 Electrolysis,LT0 0,AC,-0.03869
Link,H2 Electrolysis,LT0 0,H2,0.02706
Link,H2 Electrolysis,LT0 0,urban central heat,0.00136
Link,H2 Electrolysis,LU0 0,AC,-0.03683
Link,H2 Electrolysis,LU0 0,H2,0.02576
Link,H2 Electrolysis,LU0 0,urban central heat,0.00129
Link,H2 Electrolysis,LV0 0,AC,-0.02587
Link,H2 Electrolysis,LV0 0,H2,0.01809
Link,H2 Electrolysis,LV0 0,urban central heat,0.00091
Link,H2 Electrolysis,ME0 0,AC,-0.03732
Link,H2 Electrolysis,ME0 0,H2,0.0261
Link,H2 Electrolysis,ME0 0,urban central heat,0.00131
Link,H2 Electrolysis,MK0 0,AC,-0.03711
Link,H2 Electrolysis,MK0 0,H2,0.02596
Link,H2 Electrolysis,MK0 0,urban central heat,0.0013
Link,H2 Electrolysis,NL0 0,AC,0.0
Link,H2 Electrolysis,NL0 0,H2,0.0
Link,H2 Electrolysis,NL0 0,urban central heat,0.0
Link,H2 Electrolysis,NO1 0,AC,0.0
Link,H2 Electrolysis,NO1 0,H2,0.0
Link,H2 Electrolysis,NO1 0,urban central heat,0.0
Link,H2 Electrolysis,PL0 0,AC,0.0
Link,H2 Electrolysis,PL0 0,H2,0.0
Link,H2 Electrolysis,PL0 0,urban central heat,0.0
Link,H2 Electrolysis,PT0 0,AC,0.0
Link,H2 Electrolysis,PT0 0,H2,0.0
Link,H2 Electrolysis,PT0 0,urban central heat,0.0
Link,H2 Electrolysis,RO0 0,AC,0.0
Link,H2 Electrolysis,RO0 0,H2,0.0
Link,H2 Electrolysis,RO0 0,urban central heat,0.0
Link,H2 Electrolysis,RS0 0,AC,-0.0363
Link,H2 Electrolysis,RS0 0,H2,0.02539
Link,H2 Electrolysis,RS0 0,urban central heat,0.00128
Link,H2 Electrolysis,SE1 0,AC,-0.03762
Link,H2 Electrolysis,SE1 0,H2,0.02631
Link,H2 Electrolysis,SE1 0,urban central heat,0.00132
Link,H2 Electrolysis,SI0 0,AC,-0.03752
Link,H2 Electrolysis,SI0 0,H2,0.02624
Link,H2 Electrolysis,SI0 0,urban central heat,0.00132
Link,H2 Electrolysis,SK0 0,AC,-0.03671
Link,H2 Electrolysis,SK0 0,H2,0.02568
Link,H2 Electrolysis,SK0 0,urban central heat,0.00129
Link,H2 Electrolysis,XK0 0,AC,-0.03734
Link,H2 Electrolysis,XK0 0,H2,0.02612
Link,H2 Electrolysis,XK0 0,urban central heat,0.00131
Link,V2G,AL0 0,EV battery,-35832.07824
Link,V2G,AL0 0,low voltage,32248.87042
Link,V2G,AT0 0,EV battery,-48587.82426
Link,V2G,AT0 0,low voltage,43729.04183
Link,V2G,BA0 0,EV battery,-38284.63151
Link,V2G,BA0 0,low voltage,34456.16836
Link,V2G,BE0 0,EV battery,-45896.55001
Link,V2G,BE0 0,low voltage,41306.89501
Link,V2G,BG0 0,EV battery,-47981.27027
Link,V2G,BG0 0,low voltage,43183.14325
Link,V2G,CH0 0,EV battery,-50855.4394
Link,V2G,CH0 0,low voltage,45769.89546
Link,V2G,CZ0 0,EV battery,-45171.3359
Link,V2G,CZ0 0,low voltage,40654.20231
Link,V2G,DE0 0,EV battery,-56297.85519
Link,V2G,DE0 0,low voltage,50668.06967
Link,V2G,DE0 1,EV battery,-53502.89546
Link,V2G,DE0 1,low voltage,48152.60591
Link,V2G,DK0 0,EV battery,-38188.97941
Link,V2G,DK0 0,low voltage,34370.08147
Link,V2G,DK1 0,EV battery,-34149.20344
Link,V2G,DK1 0,low voltage,30734.2831
Link,V2G,EE0 0,EV battery,-43892.64315
Link,V2G,EE0 0,low voltage,39503.37883
Link,V2G,ES0 0,EV battery,-61742.67071
Link,V2G,ES0 0,low voltage,55568.40364
Link,V2G,ES6 0,EV battery,-24537.63031
Link,V2G,ES6 0,low voltage,22083.86728
Link,V2G,FI1 0,EV battery,-53329.92823
Link,V2G,FI1 0,low voltage,47996.93541
Link,V2G,FR0 0,EV battery,-66474.56967
Link,V2G,FR0 0,low voltage,59827.1127
Link,V2G,FR5 0,EV battery,-26422.75344
Link,V2G,FR5 0,low voltage,23780.4781
Link,V2G,GB2 0,EV battery,-67311.69237
Link,V2G,GB2 0,low voltage,60580.52314
Link,V2G,GB3 0,EV battery,-38813.61711
Link,V2G,GB3 0,low voltage,34932.2554
Link,V2G,GR0 0,EV battery,-54685.19455
Link,V2G,GR0 0,low voltage,49216.6751
Link,V2G,HR0 0,EV battery,-45232.76268
Link,V2G,HR0 0,low voltage,40709.48641
Link,V2G,HU0 0,EV battery,-45297.89149
Link,V2G,HU0 0,low voltage,40768.10234
Link,V2G,IE3 0,EV battery,-54764.48713
Link,V2G,IE3 0,low voltage,49288.03842
Link,V2G,IT0 0,EV battery,-61521.55159
Link,V2G,IT0 0,low voltage,55369.39643
Link,V2G,IT4 0,EV battery,-43691.77655
Link,V2G,IT4 0,low voltage,39322.59889
Link,V2G,LT0 0,EV battery,-44816.5873
Link,V2G,LT0 0,low voltage,40334.92857
Link,V2G,LU0 0,EV battery,-32070.0858
Link,V2G,LU0 0,low voltage,28863.07722
Link,V2G,LV0 0,EV battery,-39447.72951
Link,V2G,LV0 0,low voltage,35502.95656
Link,V2G,ME0 0,EV battery,-29728.62371
Link,V2G,ME0 0,low voltage,26755.76134
Link,V2G,MK0 0,EV battery,-44014.44665
Link,V2G,MK0 0,low voltage,39613.00199
Link,V2G,NL0 0,EV battery,-52413.14634
Link,V2G,NL0 0,low voltage,47171.83171
Link,V2G,NO1 0,EV battery,-43080.0309
Link,V2G,NO1 0,low voltage,38772.02781
Link,V2G,PL0 0,EV battery,-53576.22239
Link,V2G,PL0 0,low voltage,48218.60015
Link,V2G,PT0 0,EV battery,-52313.1334
Link,V2G,PT0 0,low voltage,47081.82006
Link,V2G,RO0 0,EV battery,-52331.38749
Link,V2G,RO0 0,low voltage,47098.24875
Link,V2G,RS0 0,EV battery,-49703.26789
Link,V2G,RS0 0,low voltage,44732.9411
Link,V2G,SE1 0,EV battery,-48928.52613
Link,V2G,SE1 0,low voltage,44035.67352
Link,V2G,SI0 0,EV battery,-42647.81916
Link,V2G,SI0 0,low voltage,38383.03724
Link,V2G,SK0 0,EV battery,-43610.09834
Link,V2G,SK0 0,low voltage,39249.08851
Link,V2G,XK0 0,EV battery,-43794.98595
Link,V2G,XK0 0,low voltage,39415.48736
Link,battery charger,AL0 0,AC,-2766.59253
Link,battery charger,AL0 0,battery,2710.69601
Link,battery charger,AT0 0,AC,-3356.46443
Link,battery charger,AT0 0,battery,3288.65007
Link,battery charger,BA0 0,AC,-3330.89217
Link,battery charger,BA0 0,battery,3263.59448
Link,battery charger,BE0 0,AC,-158891.65734
Link,battery charger,BE0 0,battery,155681.39394
Link,battery charger,BG0 0,AC,-3368.6956
Link,battery charger,BG0 0,battery,3300.63413
Link,battery charger,CH0 0,AC,-3606.73472
Link,battery charger,CH0 0,battery,3533.86388
Link,battery charger,CZ0 0,AC,-2297337.55635
Link,battery charger,CZ0 0,battery,2250921.912
Link,battery charger,DE0 0,AC,-4401259.80846
Link,battery charger,DE0 0,battery,4312336.30245
Link,battery charger,DE0 1,AC,-2402503.09868
Link,battery charger,DE0 1,battery,2353962.67889
Link,battery charger,DK0 0,AC,-40393.48806
Link,battery charger,DK0 0,battery,39577.37387
Link,battery charger,DK1 0,AC,-6423506.8353
Link,battery charger,DK1 0,battery,6293725.64231
Link,battery charger,EE0 0,AC,-1483613.84208
Link,battery charger,EE0 0,battery,1453638.75537
Link,battery charger,ES0 0,AC,-4043.15845
Link,battery charger,ES0 0,battery,3961.47006
Link,battery charger,ES6 0,AC,-3156.83951
Link,battery charger,ES6 0,battery,3093.0584
Link,battery charger,FI1 0,AC,-61391.04032
Link,battery charger,FI1 0,battery,60150.68943
Link,battery charger,FR0 0,AC,-4060.47997
Link,battery charger,FR0 0,battery,3978.44161
Link,battery charger,FR5 0,AC,-3632.11666
Link,battery charger,FR5 0,battery,3558.733
Link,battery charger,GB2 0,AC,-23827.44786
Link,battery charger,GB2 0,battery,23346.03565
Link,battery charger,GB3 0,AC,-1099700.92983
Link,battery charger,GB3 0,battery,1077482.4591
Link,battery charger,GR0 0,AC,-3798.9923
Link,battery charger,GR0 0,battery,3722.23707
Link,battery charger,HR0 0,AC,-3385.53104
Link,battery charger,HR0 0,battery,3317.12943
Link,battery charger,HU0 0,AC,-3973.21365
Link,battery charger,HU0 0,battery,3892.93843
Link,battery charger,IE3 0,AC,-1048379.34224
Link,battery charger,IE3 0,battery,1027197.77814
Link,battery charger,IT0 0,AC,-3651.89649
Link,battery charger,IT0 0,battery,3578.1132
Link,battery charger,IT4 0,AC,-3101.39181
Link,battery charger,IT4 0,battery,3038.73097
Link,battery charger,LT0 0,AC,-9855.22782
Link,battery charger,LT0 0,battery,9656.11178
Link,battery charger,LU0 0,AC,-20771.57614
Link,battery charger,LU0 0,battery,20351.90508
Link,battery charger,LV0 0,AC,-10877.80939
Link,battery charger,LV0 0,battery,10658.03301
Link,battery charger,ME0 0,AC,-2968.32348
Link,battery charger,ME0 0,battery,2908.35117
Link,battery charger,MK0 0,AC,-3154.03309
Link,battery charger,MK0 0,battery,3090.30868
Link,battery charger,NL0 0,AC,-1825218.14456
Link,battery charger,NL0 0,battery,1788341.24938
Link,battery charger,NO1 0,AC,-1910535.65131
Link,battery charger,NO1 0,battery,1871934.99244
Link,battery charger,PL0 0,AC,-6642574.87105
Link,battery charger,PL0 0,battery,6508367.60492
Link,battery charger,PT0 0,AC,-4007.11034
Link,battery charger,PT0 0,battery,3926.15028
Link,battery charger,RO0 0,AC,-3736.61057
Link,battery charger,RO0 0,battery,3661.11571
Link,battery charger,RS0 0,AC,-3536.38054
Link,battery charger,RS0 0,battery,3464.93114
Link,battery charger,SE1 0,AC,-6048827.52089
Link,battery charger,SE1 0,battery,5926616.38731
Link,battery charger,SI0 0,AC,-3406.97958
Link,battery charger,SI0 0,battery,3338.14462
Link,battery charger,SK0 0,AC,-446630.22989
Link,battery charger,SK0 0,battery,437606.46678
Link,battery charger,XK0 0,AC,-2944.6899
Link,battery charger,XK0 0,battery,2885.19508
Link,battery discharger,AL0 0,AC,2655.94568
Link,battery discharger,AL0 0,battery,-2710.71321
Link,battery discharger,AT0 0,AC,3222.22248
Link,battery discharger,AT0 0,battery,-3288.66704
Link,battery discharger,BA0 0,AC,3197.67335
Link,battery discharger,BA0 0,battery,-3263.61169
Link,battery discharger,BE0 0,AC,152536.00797
Link,battery discharger,BE0 0,battery,-155681.41122
Link,battery discharger,BG0 0,AC,3233.96447
Link,battery discharger,BG0 0,battery,-3300.65117
Link,battery discharger,CH0 0,AC,3462.48198
Link,battery discharger,CH0 0,battery,-3533.88087
Link,battery discharger,CZ0 0,AC,2205444.07071
Link,battery discharger,CZ0 0,battery,-2250921.92896
Link,battery discharger,DE0 0,AC,4225209.43286
Link,battery discharger,DE0 0,battery,-4312336.31954
Link,battery discharger,DE0 1,AC,2306402.99147
Link,battery discharger,DE0 1,battery,-2353962.69597
Link,battery discharger,DK0 0,AC,38777.76522
Link,battery discharger,DK0 0,battery,-39577.3909
Link,battery discharger,DK1 0,AC,6166566.57869
Link,battery discharger,DK1 0,battery,-6293725.65945
Link,battery discharger,EE0 0,AC,1424269.3051
Link,battery discharger,EE0 0,battery,-1453638.77242
Link,battery discharger,ES0 0,AC,3881.44894
Link,battery discharger,ES0 0,battery,-3961.48723
Link,battery discharger,ES6 0,AC,3030.58261
Link,battery discharger,ES6 0,battery,-3093.07543
Link,battery discharger,FI1 0,AC,58935.41534
Link,battery discharger,FI1 0,battery,-60150.7064
Link,battery discharger,FR0 0,AC,3898.07733
Link,battery discharger,FR0 0,battery,-3978.45852
Link,battery discharger,FR5 0,AC,3486.84928
Link,battery discharger,FR5 0,battery,-3558.75065
Link,battery discharger,GB2 0,AC,22874.36658
Link,battery discharger,GB2 0,battery,-23346.05263
Link,battery discharger,GB3 0,AC,1055712.90929
Link,battery discharger,GB3 0,battery,-1077482.47609
Link,battery discharger,GR0 0,AC,3647.049
Link,battery discharger,GR0 0,battery,-3722.2538
Link,battery discharger,HR0 0,AC,3250.12653
Link,battery discharger,HR0 0,battery,-3317.1465
Link,battery discharger,HU0 0,AC,3814.30148
Link,battery discharger,HU0 0,battery,-3892.95514
Link,battery discharger,IE3 0,AC,1006444.18535
Link,battery discharger,IE3 0,battery,-1027197.79529
