component,carrier,location,bus_carrier,0
Generator,offwind-dc,IT4 0,AC,266.78771
Generator,offwind-dc,LT0 0,AC,841.93232
Generator,offwind-dc,LV0 0,AC,1656.7822
Generator,offwind-dc,ME0 0,AC,5255360.20879
Generator,offwind-dc,NL0 0,AC,18636045.87426
Generator,offwind-dc,NO1 0,AC,806.71121
Generator,offwind-dc,PL0 0,AC,80915452.40249
Generator,offwind-dc,PT0 0,AC,140.16101
Generator,offwind-dc,RO0 0,AC,62408742.39568
Generator,offwind-dc,SE1 0,AC,252370345.74479
Generator,onwind,AL0 0,AC,22.70357
Generator,onwind,AT0 0,AC,52.5457
Generator,onwind,BA0 0,AC,9.6001
Generator,onwind,BE0 0,AC,2412.13284
Generator,onwind,BG0 0,AC,67.57598
Generator,onwind,CH0 0,AC,5.60358
Generator,onwind,CZ0 0,AC,127.8679
Generator,onwind,DE0 0,AC,247.90455
Generator,onwind,DE0 1,AC,88.5016
Generator,onwind,DK0 0,AC,24343287.1686
Generator,onwind,DK1 0,AC,60226887.50361
Generator,onwind,EE0 0,AC,37731974.45946
Generator,onwind,ES0 0,AC,42872294.30916
Generator,onwind,ES6 0,AC,2793063.32647
Generator,onwind,FI1 0,AC,1842.4065
Generator,onwind,FR0 0,AC,143.00751
Generator,onwind,FR5 0,AC,71.84129
Generator,onwind,GB2 0,AC,118812544.74347
Generator,onwind,GB3 0,AC,10290894.28127
Generator,onwind,GR0 0,AC,6155328.15462
Generator,onwind,HR0 0,AC,108.49777
Generator,onwind,HU0 0,AC,84996158.93751
Generator,onwind,IE3 0,AC,532.69649
Generator,onwind,IT0 0,AC,164.91175
Generator,onwind,IT4 0,AC,4038350.9201
Generator,onwind,LT0 0,AC,144.70527
Generator,onwind,LU0 0,AC,123.83747
Generator,onwind,LV0 0,AC,260.99062
Generator,onwind,ME0 0,AC,8.34192
Generator,onwind,MK0 0,AC,3.56746
Generator,onwind,NL0 0,AC,26214726.51365
Generator,onwind,NO1 0,AC,211.87093
Generator,onwind,PL0 0,AC,104633878.98127
Generator,onwind,PT0 0,AC,100.37089
Generator,onwind,RO0 0,AC,74.51587
Generator,onwind,RS0 0,AC,258.18281
Generator,onwind,SE1 0,AC,468.87179
Generator,onwind,SI0 0,AC,16.99648
Generator,onwind,SK0 0,AC,374.90856
Generator,onwind,XK0 0,AC,8.99986
Generator,ror,AL0 0,AC,153442.74847
Generator,ror,AT0 0,AC,19510760.87792
Generator,ror,BE0 0,AC,281634.5338
Generator,ror,BG0 0,AC,202773.9908
Generator,ror,CH0 0,AC,9947002.78155
Generator,ror,CZ0 0,AC,140484.05717
Generator,ror,DE0 0,AC,6920309.56304
Generator,ror,DE0 1,AC,15156518.35189
Generator,ror,ES0 0,AC,283259.03851
Generator,ror,ES6 0,AC,341361.8234
Generator,ror,FI1 0,AC,6946636.15873
Generator,ror,FR0 0,AC,29271423.27862
Generator,ror,FR5 0,AC,593359.90517
Generator,ror,GB2 0,AC,2658618.94709
Generator,ror,GB3 0,AC,1719118.95981
Generator,ror,GR0 0,AC,224997.04568
Generator,ror,HR0 0,AC,1187691.1553
Generator,ror,HU0 0,AC,67329.4566
Generator,ror,IE3 0,AC,565718.33837
Generator,ror,IT0 0,AC,32456840.39282
Generator,ror,IT4 0,AC,515236.87365
Generator,ror,LT0 0,AC,495481.17616
Generator,ror,LV0 0,AC,2817171.50653
Generator,ror,ME0 0,AC,21495.14928
Generator,ror,MK0 0,AC,495286.0877
Generator,ror,NO1 0,AC,4346263.26818
Generator,ror,PL0 0,AC,1174701.97482
Generator,ror,PT0 0,AC,6691058.5862
Generator,ror,RO0 0,AC,6579298.62162
Generator,ror,RS0 0,AC,6788208.03254
Generator,ror,SE1 0,AC,6369931.38097
Generator,ror,SI0 0,AC,2047300.32939
Generator,ror,SK0 0,AC,3491853.49159
Generator,ror,XK0 0,AC,55960.86974
Generator,solar,AL0 0,AC,1290.61622
Generator,solar,AT0 0,AC,188015174.904
Generator,solar,BA0 0,AC,982.39382
Generator,solar,BE0 0,AC,621.34532
Generator,solar,BG0 0,AC,1975.17878
Generator,solar,CH0 0,AC,153229335.73642
Generator,solar,CZ0 0,AC,301.52746
Generator,solar,DE0 0,AC,342.73774
Generator,solar,DE0 1,AC,808.50017
