cost,component,location,carrier,0
capital,Link,CZ0 0,home battery charger,7996.97425
capital,Link,CZ0 0,home battery discharger,0.0
capital,Link,CZ0 0,residential rural air heat pump,33465657.27412
capital,Link,CZ0 0,residential rural ground heat pump,585905656.70005
capital,Link,CZ0 0,residential urban decentral air heat pump,513853823.08104
capital,Link,CZ0 0,services rural air heat pump,10862772.61852
capital,Link,CZ0 0,services rural ground heat pump,192713125.31731
capital,Link,CZ0 0,services urban decentral air heat pump,168856591.23903
capital,Link,CZ0 0,urban central air heat pump,963007091.68204
capital,Link,DE0 0,BEV charger,0.0
capital,Link,DE0 0,DC,3757773652.41352
capital,Link,DE0 0,H2 Electrolysis,0.0
capital,Link,DE0 0,V2G,0.0
capital,Link,DE0 0,battery charger,123951569.24047
capital,Link,DE0 0,battery discharger,0.0
capital,Link,DE0 0,electricity distribution grid,5508223680.31125
capital,Link,DE0 0,home battery charger,8115.48859
capital,Link,DE0 0,home battery discharger,0.0
capital,Link,DE0 0,residential rural air heat pump,17538217.79328
capital,Link,DE0 0,residential rural ground heat pump,1564360195.56956
capital,Link,DE0 0,residential urban decentral air heat pump,3239056297.24174
capital,Link,DE0 0,services rural air heat pump,7835967.13947
capital,Link,DE0 0,services rural ground heat pump,598569201.00771
capital,Link,DE0 0,services urban decentral air heat pump,1242424756.1322
capital,Link,DE0 0,urban central air heat pump,6321418157.20385
capital,Link,DE0 1,BEV charger,0.0
capital,Link,DE0 1,DC,0.0
capital,Link,DE0 1,H2 Electrolysis,0.0
capital,Link,DE0 1,V2G,0.0
capital,Link,DE0 1,battery charger,60670999.97923
capital,Link,DE0 1,battery discharger,0.0
capital,Link,DE0 1,electricity distribution grid,3339812641.57038
capital,Link,DE0 1,home battery charger,7956.67286
capital,Link,DE0 1,home battery discharger,0.0
capital,Link,DE0 1,residential rural air heat pump,60199722.4497
capital,Link,DE0 1,residential rural ground heat pump,2740335476.3277
capital,Link,DE0 1,residential urban decentral air heat pump,1401237475.60682
capital,Link,DE0 1,services rural air heat pump,21703834.48537
capital,Link,DE0 1,services rural ground heat pump,1051231714.91905
capital,Link,DE0 1,services urban decentral air heat pump,536611817.39474
capital,Link,DE0 1,urban central air heat pump,2733461451.87936
capital,Link,DK0 0,BEV charger,0.0
capital,Link,DK0 0,DC,1686061406.6807
capital,Link,DK0 0,H2 Electrolysis,0.0
capital,Link,DK0 0,V2G,0.0
capital,Link,DK0 0,battery charger,94713.07302
capital,Link,DK0 0,battery discharger,0.0
capital,Link,DK0 0,electricity distribution grid,378006145.29418
capital,Link,DK0 0,home battery charger,7984.47475
capital,Link,DK0 0,home battery discharger,0.0
capital,Link,DK0 0,residential rural air heat pump,1395717.19897
