cost,component,location,carrier,0
capital,Link,BA0 0,home battery discharger,0.0
capital,Link,BA0 0,methanolisation,2625398.85441
capital,Link,BA0 0,residential rural air heat pump,30812121.31529
capital,Link,BA0 0,residential rural ground heat pump,139547500.65455
capital,Link,BA0 0,residential urban decentral air heat pump,53619053.06723
capital,Link,BA0 0,services rural air heat pump,8705606.34901
capital,Link,BA0 0,services rural ground heat pump,39410627.48847
capital,Link,BA0 0,services urban decentral air heat pump,14950755.44088
capital,Link,BA0 0,urban central air heat pump,92163213.85727
capital,Link,BE0 0,BEV charger,0.0
capital,Link,BE0 0,DC,325083672.1825
capital,Link,BE0 0,Fischer-Tropsch,1384874926.98301
capital,Link,BE0 0,H2 Electrolysis,1089444.67824
capital,Link,BE0 0,H2 pipeline,486317120.57236
capital,Link,BE0 0,Sabatier,124688968.94918
capital,Link,BE0 0,V2G,0.0
capital,Link,BE0 0,battery charger,371382.02064
capital,Link,BE0 0,battery discharger,0.0
capital,Link,BE0 0,electricity distribution grid,1682414265.78411
capital,Link,BE0 0,home battery charger,390190.73008
capital,Link,BE0 0,home battery discharger,0.0
capital,Link,BE0 0,methanolisation,754674.32314
capital,Link,BE0 0,residential rural air heat pump,7990417.00739
capital,Link,BE0 0,residential rural ground heat pump,124081096.14458
capital,Link,BE0 0,residential urban decentral air heat pump,841203688.12535
capital,Link,BE0 0,services rural air heat pump,3644401.06636
capital,Link,BE0 0,services rural ground heat pump,153896212.3164
capital,Link,BE0 0,services urban decentral air heat pump,376059346.56772
capital,Link,BE0 0,urban central air heat pump,1689542285.54167
capital,Link,BG0 0,BEV charger,0.0
capital,Link,BG0 0,Fischer-Tropsch,3102164.38776
capital,Link,BG0 0,H2 Electrolysis,681286270.4974
capital,Link,BG0 0,H2 pipeline,47112479.12013
capital,Link,BG0 0,Sabatier,3027108.48467
capital,Link,BG0 0,V2G,0.0
capital,Link,BG0 0,battery charger,392953.79506
capital,Link,BG0 0,battery discharger,0.0
capital,Link,BG0 0,electricity distribution grid,435354773.00859
capital,Link,BG0 0,home battery charger,403188.59809
capital,Link,BG0 0,home battery discharger,0.0
capital,Link,BG0 0,methanolisation,298635837.33774
capital,Link,BG0 0,residential rural air heat pump,32458286.86191
capital,Link,BG0 0,residential rural ground heat pump,104929953.02396
capital,Link,BG0 0,residential urban decentral air heat pump,136776511.54769
capital,Link,BG0 0,services rural air heat pump,12432840.85433
capital,Link,BG0 0,services rural ground heat pump,59521397.04963
capital,Link,BG0 0,services urban decentral air heat pump,51735366.74244
capital,Link,BG0 0,urban central air heat pump,264077390.92382
capital,Link,CH0 0,BEV charger,0.0
capital,Link,CH0 0,DC,0.0
capital,Link,CH0 0,Fischer-Tropsch,656599684.61093
capital,Link,CH0 0,H2 Electrolysis,598824472.0243
capital,Link,CH0 0,H2 pipeline,146121579.67618
capital,Link,CH0 0,Sabatier,38067950.81959
capital,Link,CH0 0,V2G,0.0
capital,Link,CH0 0,battery charger,386009.47731
capital,Link,CH0 0,battery discharger,0.0
capital,Link,CH0 0,electricity distribution grid,732436743.21209
capital,Link,CH0 0,home battery charger,402287.44936
capital,Link,CH0 0,home battery discharger,0.0
capital,Link,CH0 0,methanolisation,2772359.68563
capital,Link,CH0 0,residential rural air heat pump,29785379.49049
capital,Link,CH0 0,residential rural ground heat pump,290793963.0295
capital,Link,CH0 0,residential urban decentral air heat pump,383440215.13176
capital,Link,CH0 0,services rural air heat pump,13854438.87008
capital,Link,CH0 0,services rural ground heat pump,132552902.62508
capital,Link,CH0 0,services urban decentral air heat pump,175210409.78833
capital,Link,CH0 0,urban central air heat pump,739461760.44794
capital,Link,CZ0 0,BEV charger,0.0
capital,Link,CZ0 0,Fischer-Tropsch,871268.78082
capital,Link,CZ0 0,H2 Electrolysis,585785.36246
capital,Link,CZ0 0,H2 pipeline,15835421.63468
capital,Link,CZ0 0,Sabatier,1925078.18498
capital,Link,CZ0 0,V2G,0.0
capital,Link,CZ0 0,battery charger,372707.68532
capital,Link,CZ0 0,battery discharger,0.0
capital,Link,CZ0 0,electricity distribution grid,1032564772.55879
