cost,component,location,carrier,0
capital,Generator,LU0 0,residential urban decentral solar thermal,228035.31729
capital,Generator,LU0 0,services rural solar thermal,171711.15061
capital,Generator,LU0 0,services urban decentral solar thermal,239583.74155
capital,Generator,LU0 0,solar,174381779.90153
capital,Generator,LU0 0,solar rooftop,3352957.13313
capital,Generator,LU0 0,solar-hsat,1089081.85281
capital,Generator,LU0 0,urban central solar thermal,177579.19221
capital,Generator,LV0 0,load,0.0
capital,Generator,LV0 0,offwind-ac,3872739.11317
capital,Generator,LV0 0,offwind-dc,7922931.58303
capital,Generator,LV0 0,onwind,9833024.05853
capital,Generator,LV0 0,residential rural solar thermal,217862.72856
capital,Generator,LV0 0,residential urban decentral solar thermal,224170.34232
capital,Generator,LV0 0,ror,473380508.2809
capital,Generator,LV0 0,services rural solar thermal,204483.76979
capital,Generator,LV0 0,services urban decentral solar thermal,207684.54533
capital,Generator,LV0 0,solar,381663385.09444
capital,Generator,LV0 0,solar rooftop,6343380.83514
capital,Generator,LV0 0,solar-hsat,2120864.85509
capital,Generator,LV0 0,urban central solar thermal,241113.42845
capital,Generator,ME0 0,load,0.0
capital,Generator,ME0 0,offwind-ac,4289716.99138
capital,Generator,ME0 0,offwind-dc,570483122.52555
capital,Generator,ME0 0,onwind,11111256.35835
capital,Generator,ME0 0,residential rural solar thermal,306251.89045
capital,Generator,ME0 0,residential urban decentral solar thermal,314000.72212
capital,Generator,ME0 0,ror,1651793.1934
capital,Generator,ME0 0,services rural solar thermal,251533.80762
capital,Generator,ME0 0,services urban decentral solar thermal,287546.80174
capital,Generator,ME0 0,solar,241264691.06847
capital,Generator,ME0 0,solar rooftop,10942231.12731
capital,Generator,ME0 0,solar-hsat,1173803.5182
capital,Generator,ME0 0,urban central solar thermal,297323.38667
capital,Generator,MK0 0,load,0.0
capital,Generator,MK0 0,onwind,6879086.44941
capital,Generator,MK0 0,residential rural solar thermal,328038.67646
capital,Generator,MK0 0,residential urban decentral solar thermal,350547.72768
capital,Generator,MK0 0,ror,59045443.2567
capital,Generator,MK0 0,services rural solar thermal,307937.09212
capital,Generator,MK0 0,services urban decentral solar thermal,302593.73818
capital,Generator,MK0 0,solar,1065294021.7027
capital,Generator,MK0 0,solar rooftop,11457928.22089
capital,Generator,MK0 0,solar-hsat,1562429.38196
capital,Generator,MK0 0,urban central solar thermal,256313.30526
capital,Generator,NL0 0,load,0.0
capital,Generator,NL0 0,nuclear,45246598.05024
capital,Generator,NL0 0,offwind-ac,1067399499.81026
capital,Generator,NL0 0,offwind-dc,2566310.65435
capital,Generator,NL0 0,onwind,3862482700.46126
capital,Generator,NL0 0,residential rural solar thermal,229059.09025
capital,Generator,NL0 0,residential urban decentral solar thermal,297439.12518
capital,Generator,NL0 0,services rural solar thermal,217465.26549
capital,Generator,NL0 0,services urban decentral solar thermal,279453.70892
capital,Generator,NL0 0,solar,326125262.20843
capital,Generator,NL0 0,solar rooftop,1583347.049
capital,Generator,NL0 0,solar-hsat,1952762.60013
capital,Generator,NL0 0,urban central solar thermal,314028.60208
capital,Generator,NO1 0,load,0.0
capital,Generator,NO1 0,offwind-ac,342567338.7751
capital,Generator,NO1 0,offwind-dc,40725245.59435
capital,Generator,NO1 0,onwind,520507556.82427
capital,Generator,NO1 0,residential rural solar thermal,196395.85106
capital,Generator,NO1 0,residential urban decentral solar thermal,236129.82739
capital,Generator,NO1 0,ror,340682346.13927
capital,Generator,NO1 0,services rural solar thermal,192231.32131
capital,Generator,NO1 0,services urban decentral solar thermal,230243.25125
capital,Generator,NO1 0,solar,4736613.37323
capital,Generator,NO1 0,solar rooftop,417332.46785
capital,Generator,NO1 0,solar-hsat,1009779.3619
capital,Generator,NO1 0,urban central solar thermal,229377.69423
capital,Generator,PL0 0,load,0.0
capital,Generator,PL0 0,offwind-ac,1294871106.79831
capital,Generator,PL0 0,offwind-dc,3584345377.22781
capital,Generator,PL0 0,onwind,5522361562.95839
capital,Generator,PL0 0,residential rural solar thermal,304190.53461
capital,Generator,PL0 0,residential urban decentral solar thermal,308041.4909
capital,Generator,PL0 0,ror,56210389.48212
capital,Generator,PL0 0,services rural solar thermal,265824.12097
capital,Generator,PL0 0,services urban decentral solar thermal,270983.07686
capital,Generator,PL0 0,solar,116090041.206
capital,Generator,PL0 0,solar rooftop,1489498.17833
capital,Generator,PL0 0,solar-hsat,2264072.64604
capital,Generator,PL0 0,urban central solar thermal,322496.86112
capital,Generator,PT0 0,load,0.0
capital,Generator,PT0 0,offwind-ac,4759600.05981
capital,Generator,PT0 0,offwind-dc,1971123.5745
capital,Generator,PT0 0,onwind,501520647.5182
capital,Generator,PT0 0,residential rural solar thermal,376518.36876
