name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt
HU0 0 urban central solar thermal collector,HU0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.010698497148573346,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,49.60912257870949
IE3 0 urban central solar thermal collector,IE3 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.009563320444394813,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,41.71417429271053
IT0 0 urban central solar thermal collector,IT0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.009230302661200883,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,81.33263957926279
IT4 0 urban central solar thermal collector,IT4 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.009201837704749135,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,38.88780695357835
LT0 0 urban central solar thermal collector,LT0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.010761500266282222,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,34.11862127651464
LU0 0 urban central solar thermal collector,LU0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.009988804430478114,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,26.590304131222606
LV0 0 urban central solar thermal collector,LV0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.010342905270733756,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,34.66162207613816
ME0 0 urban central solar thermal collector,ME0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.009780115849050709,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,35.12618683431556
MK0 0 urban central solar thermal collector,MK0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.01056050433174299,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,37.008041409697185
NL0 0 urban central solar thermal collector,NL0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.010648426375143415,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,52.30122412231133
NO1 0 urban central solar thermal collector,NO1 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.01078507141974655,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,43.96694125720542
PL0 0 urban central solar thermal collector,PL0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.01028353962561819,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,56.44010838819409
PT0 0 urban central solar thermal collector,PT0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.010784240807046621,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,60.198218495877555
RO0 0 urban central solar thermal collector,RO0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.010733706205700721,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,60.461063514319996
RS0 0 urban central solar thermal collector,RS0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.009543287456964127,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,46.11474660016516
SE1 0 urban central solar thermal collector,SE1 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.01017709576896228,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,48.8370207210689
SI0 0 urban central solar thermal collector,SI0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.009524317451215417,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,37.13850309937223
SK0 0 urban central solar thermal collector,SK0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.010275638314659967,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,42.54498571256974
XK0 0 urban central solar thermal collector,XK0 0 urban central heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,urban central solar thermal,0.010794295036386773,0.0,True,0,20.0,16058.523355112407,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,34.27168228038259
EU biogas,EU biogas,PQ,,347323678.5587536,0.0,False,0.0,inf,,0.0,1.0,,0.0,347323678.5587536,0.0,1.0,biogas,62.445066279204184,0.0,True,0,inf,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,347323678.5587536
EU solid biomass,EU solid biomass,PQ,,1049092861.8361605,0.0,False,0.0,inf,,0.0,1.0,,0.0,1049092861.8361605,0.0,1.0,solid biomass,13.659549120339927,0.0,True,0,inf,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,1049092861.8361605
EU oil primary,EU oil primary,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,oil primary,52.92013420905658,0.0,True,0,inf,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,93066.2792030039
AL0 0 0 solar rooftop,AL0 0 low voltage,PQ,,0.0,0.0,True,0.0,5281.537735776078,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.020734286854303896,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,2571.2449495932506
AT0 0 0 solar rooftop,AT0 0 low voltage,PQ,,0.0,0.0,True,0.0,18110.7427529254,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.020888406327667107,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,11826.47474337426
BA0 0 0 solar rooftop,BA0 0 low voltage,PQ,,0.0,0.0,True,0.0,6674.323463424635,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.019626812834953666,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,2283.1937492203906
BE0 0 0 solar rooftop,BE0 0 low voltage,PQ,,0.0,0.0,True,0.0,23322.21337259913,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.020419291025260224,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,458.27923137189026
BG0 0 0 solar rooftop,BG0 0 low voltage,PQ,,0.0,0.0,True,0.0,13226.776268236636,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.020638461876789006,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,6127.906436610648
CH0 0 0 solar rooftop,CH0 0 low voltage,PQ,,0.0,0.0,True,0.0,16186.3306238097,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.01924853593749972,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,16118.983918619497
CZ0 0 0 solar rooftop,CZ0 0 low voltage,PQ,,0.0,0.0,True,0.0,20865.90114831704,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.01982889186378113,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,451.72765448878624
DE0 0 0 solar rooftop,DE0 0 low voltage,PQ,,0.0,0.0,True,0.0,103956.85879381969,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.01941316681334814,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,563.4641616785875
DE0 1 0 solar rooftop,DE0 1 low voltage,PQ,,0.0,0.0,True,0.0,60718.74181131663,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.020493117795353955,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,1292.2520120490503
DK0 0 0 solar rooftop,DK0 0 low voltage,PQ,,0.0,0.0,True,0.0,5212.206006130763,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.019811829654800675,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,100.88082031875902
DK1 0 0 solar rooftop,DK1 0 low voltage,PQ,,0.0,0.0,True,0.0,3011.0276829830977,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.019000271884294415,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,326.5567389605081
EE0 0 0 solar rooftop,EE0 0 low voltage,PQ,,0.0,0.0,True,0.0,2305.945105315349,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.019525267326424296,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,1014.6454841236161
ES0 0 0 solar rooftop,ES0 0 low voltage,PQ,,0.0,0.0,True,0.0,83349.17424235387,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.019406604899632248,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,80079.80412800252
ES6 0 0 solar rooftop,ES6 0 low voltage,PQ,,0.0,0.0,True,0.0,1385.2593613713088,,0.0,1.0,,-inf,inf,0.0,1.0,solar rooftop,0.019149536495798702,0.0,True,0,40.0,34946.34552358866,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,1380.4976662641227
