cost,component,location,carrier,0
capital,Line,RS0 0,AC,36823955.09072
capital,Link,AL0 0,BEV charger,0.0
capital,Link,AL0 0,H2 Electrolysis,0.0
capital,Link,AL0 0,V2G,0.0
capital,Link,AL0 0,battery charger,7123.67881
capital,Link,AL0 0,battery discharger,0.0
capital,Link,AL0 0,electricity distribution grid,49529057.08582
capital,Link,AL0 0,home battery charger,6858.31346
capital,Link,AL0 0,home battery discharger,0.0
capital,Link,AL0 0,residential rural air heat pump,8613832.15822
capital,Link,AL0 0,residential rural ground heat pump,30217165.39583
capital,Link,AL0 0,residential urban decentral air heat pump,33542492.02917
capital,Link,AL0 0,services rural air heat pump,4295377.48886
capital,Link,AL0 0,services rural ground heat pump,13189667.9346
capital,Link,AL0 0,services urban decentral air heat pump,15216499.81669
capital,Link,AL0 0,urban central air heat pump,22583723.62907
capital,Link,AT0 0,BEV charger,0.0
capital,Link,AT0 0,H2 Electrolysis,2041.45431
capital,Link,AT0 0,V2G,0.0
capital,Link,AT0 0,battery charger,7661.35801
capital,Link,AT0 0,battery discharger,0.0
capital,Link,AT0 0,electricity distribution grid,922955962.87903
capital,Link,AT0 0,home battery charger,7691.70505
capital,Link,AT0 0,home battery discharger,0.0
capital,Link,AT0 0,residential rural air heat pump,68906948.08105
capital,Link,AT0 0,residential rural ground heat pump,730775074.56512
capital,Link,AT0 0,residential urban decentral air heat pump,482387375.62057
capital,Link,AT0 0,services rural air heat pump,22475670.56739
capital,Link,AT0 0,services rural ground heat pump,237172442.80966
capital,Link,AT0 0,services urban decentral air heat pump,156646150.96664
capital,Link,AT0 0,urban central air heat pump,468659177.03422
capital,Link,BA0 0,BEV charger,0.0
capital,Link,BA0 0,H2 Electrolysis,0.0
capital,Link,BA0 0,V2G,0.0
capital,Link,BA0 0,battery charger,7816.8517
capital,Link,BA0 0,battery discharger,0.0
capital,Link,BA0 0,electricity distribution grid,122379210.58204
capital,Link,BA0 0,home battery charger,8030.12057
capital,Link,BA0 0,home battery discharger,0.0
capital,Link,BA0 0,residential rural air heat pump,28000620.3918
capital,Link,BA0 0,residential rural ground heat pump,143304421.59184
capital,Link,BA0 0,residential urban decentral air heat pump,80119088.49446
capital,Link,BA0 0,services rural air heat pump,7881687.5231
capital,Link,BA0 0,services rural ground heat pump,39858819.76587
capital,Link,BA0 0,services urban decentral air heat pump,22339836.86209
capital,Link,BA0 0,urban central air heat pump,64853614.99008
capital,Link,BE0 0,BEV charger,0.0
capital,Link,BE0 0,DC,251162102.54393
capital,Link,BE0 0,H2 Electrolysis,2041.26897
capital,Link,BE0 0,V2G,0.0
capital,Link,BE0 0,battery charger,7181962.43293
capital,Link,BE0 0,battery discharger,0.0
capital,Link,BE0 0,electricity distribution grid,1471942323.18903
capital,Link,BE0 0,home battery charger,7006.67299
capital,Link,BE0 0,home battery discharger,0.0
capital,Link,BE0 0,residential rural air heat pump,242791.89959
capital,Link,BE0 0,residential rural ground heat pump,134435835.99815
capital,Link,BE0 0,residential urban decentral air heat pump,1402134370.80911
capital,Link,BE0 0,services rural air heat pump,109997.5791
capital,Link,BE0 0,services rural ground heat pump,60097482.54621
capital,Link,BE0 0,services urban decentral air heat pump,626822900.00647
capital,Link,BE0 0,urban central air heat pump,953729992.43664
capital,Link,BG0 0,BEV charger,0.0
capital,Link,BG0 0,H2 Electrolysis,2041.37807
capital,Link,BG0 0,V2G,0.0
capital,Link,BG0 0,battery charger,7456.16029
capital,Link,BG0 0,battery discharger,0.0
capital,Link,BG0 0,electricity distribution grid,396539352.61842
capital,Link,BG0 0,home battery charger,8088.54063
capital,Link,BG0 0,home battery discharger,0.0
capital,Link,BG0 0,residential rural air heat pump,18628640.21782
capital,Link,BG0 0,residential rural ground heat pump,123416352.7436
capital,Link,BG0 0,residential urban decentral air heat pump,196492589.9868
capital,Link,BG0 0,services rural air heat pump,7210398.15442
capital,Link,BG0 0,services rural ground heat pump,46462483.77346
capital,Link,BG0 0,services urban decentral air heat pump,74322821.14914
capital,Link,BG0 0,urban central air heat pump,188511881.07616
capital,Link,CH0 0,BEV charger,0.0
capital,Link,CH0 0,DC,0.0
capital,Link,CH0 0,H2 Electrolysis,2041.35468
capital,Link,CH0 0,V2G,0.0
capital,Link,CH0 0,battery charger,7897.01332
