cost,component,location,carrier,0
capital,Generator,NO1 0,solar,13137702.88984
capital,Generator,NO1 0,solar rooftop,5114966.92521
capital,Generator,NO1 0,solar-hsat,13845073.5767
capital,Generator,NO1 0,urban central solar thermal,1879226.3364
capital,Generator,PL0 0,load,0.0
capital,Generator,PL0 0,offwind-ac,1293042317.14022
capital,Generator,PL0 0,offwind-dc,3583452110.48255
capital,Generator,PL0 0,onwind,7653675553.89638
capital,Generator,PL0 0,residential rural solar thermal,2136621.50948
capital,Generator,PL0 0,residential urban decentral solar thermal,2124068.6521
capital,Generator,PL0 0,ror,56210389.48212
capital,Generator,PL0 0,services rural solar thermal,2292428.40461
capital,Generator,PL0 0,services urban decentral solar thermal,1819088.54734
capital,Generator,PL0 0,solar,1241639571.32716
capital,Generator,PL0 0,solar rooftop,15392790.66814
capital,Generator,PL0 0,solar-hsat,51590702.97933
capital,Generator,PL0 0,urban central solar thermal,2399620.84296
capital,Generator,PT0 0,load,0.0
capital,Generator,PT0 0,offwind-ac,283287308.66737
capital,Generator,PT0 0,offwind-dc,93285793.75206
capital,Generator,PT0 0,onwind,501693878.2092
capital,Generator,PT0 0,residential rural solar thermal,2108612.8615
capital,Generator,PT0 0,residential urban decentral solar thermal,2160193.20122
capital,Generator,PT0 0,ror,788238177.25466
capital,Generator,PT0 0,services rural solar thermal,2256259.71547
capital,Generator,PT0 0,services urban decentral solar thermal,2117852.16501
capital,Generator,PT0 0,solar,544471001.60411
capital,Generator,PT0 0,solar rooftop,604190262.28905
capital,Generator,PT0 0,solar-hsat,132711645.25989
capital,Generator,PT0 0,urban central solar thermal,2501421.09532
capital,Generator,RO0 0,load,0.0
capital,Generator,RO0 0,nuclear,980135140.88447
capital,Generator,RO0 0,offwind-ac,307631247.92477
capital,Generator,RO0 0,offwind-dc,4678069928.61006
capital,Generator,RO0 0,onwind,518821372.59971
capital,Generator,RO0 0,residential rural solar thermal,2326821.11022
capital,Generator,RO0 0,residential urban decentral solar thermal,2277519.57784
capital,Generator,RO0 0,ror,1085206556.13942
capital,Generator,RO0 0,services rural solar thermal,2129704.77955
capital,Generator,RO0 0,services urban decentral solar thermal,1925263.63685
capital,Generator,RO0 0,solar,676276140.25054
capital,Generator,RO0 0,solar rooftop,140453316.22442
capital,Generator,RO0 0,solar-hsat,31084025.43367
capital,Generator,RO0 0,urban central solar thermal,2585489.90237
capital,Generator,RS0 0,load,0.0
capital,Generator,RS0 0,onwind,72841903.83246
capital,Generator,RS0 0,residential rural solar thermal,1908685.86681
capital,Generator,RS0 0,residential urban decentral solar thermal,1878211.33541
capital,Generator,RS0 0,ror,526478263.35986
capital,Generator,RS0 0,services rural solar thermal,1690393.29001
capital,Generator,RS0 0,services urban decentral solar thermal,1659242.61751
capital,Generator,RS0 0,solar,349381394.93836
capital,Generator,RS0 0,solar rooftop,85151020.85554
capital,Generator,RS0 0,solar-hsat,18376128.82267
capital,Generator,RS0 0,urban central solar thermal,2007224.04815
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,nuclear,7431563615.35481
capital,Generator,SE1 0,offwind-ac,459984907.40468
capital,Generator,SE1 0,offwind-dc,11516357845.49131
capital,Generator,SE1 0,onwind,1561782130.77511
capital,Generator,SE1 0,residential rural solar thermal,1582397.87318
capital,Generator,SE1 0,residential urban decentral solar thermal,1927855.10817
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,services rural solar thermal,1589113.85233
capital,Generator,SE1 0,services urban decentral solar thermal,1660733.08858
capital,Generator,SE1 0,solar,33498963.37623
capital,Generator,SE1 0,solar rooftop,10053010.95012
capital,Generator,SE1 0,solar-hsat,20304414.11993
capital,Generator,SE1 0,urban central solar thermal,2026260.18166
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,nuclear,524717528.11565
capital,Generator,SI0 0,offwind-ac,3728676.63415
capital,Generator,SI0 0,onwind,5447672.03197
capital,Generator,SI0 0,residential rural solar thermal,1567823.77203
capital,Generator,SI0 0,residential urban decentral solar thermal,1548751.24097
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,services rural solar thermal,1491835.55365
capital,Generator,SI0 0,services urban decentral solar thermal,1412510.49619
capital,Generator,SI0 0,solar,10870151.17929
capital,Generator,SI0 0,solar rooftop,8900084.73976
capital,Generator,SI0 0,solar-hsat,5323244.78385
capital,Generator,SI0 0,urban central solar thermal,1579155.70509
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,nuclear,1462345957.23595
capital,Generator,SK0 0,onwind,21637542.25573
capital,Generator,SK0 0,residential rural solar thermal,1719974.31063
capital,Generator,SK0 0,residential urban decentral solar thermal,1692499.66631
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,services rural solar thermal,1654716.31026
capital,Generator,SK0 0,services urban decentral solar thermal,1580904.23179
capital,Generator,SK0 0,solar,228798500.63633
capital,Generator,SK0 0,solar rooftop,117871031.59367
capital,Generator,SK0 0,solar-hsat,20136033.84364
capital,Generator,SK0 0,urban central solar thermal,1791267.82856
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,12759724.40064
capital,Generator,XK0 0,residential rural solar thermal,1551900.29229
capital,Generator,XK0 0,residential urban decentral solar thermal,1527771.6406
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,services rural solar thermal,1513970.77962
capital,Generator,XK0 0,services urban decentral solar thermal,1421612.16492
capital,Generator,XK0 0,solar,46389907.98283
