cost,component,location,carrier,0
capital,Generator,PL0 0,urban central solar thermal,157499.42554
capital,Generator,PT0 0,load,0.0
capital,Generator,PT0 0,offwind-ac,4646190.79757
capital,Generator,PT0 0,offwind-dc,921498.15581
capital,Generator,PT0 0,onwind,501506438.32741
capital,Generator,PT0 0,residential rural solar thermal,179462.07185
capital,Generator,PT0 0,residential urban decentral solar thermal,199237.03079
capital,Generator,PT0 0,ror,788238177.25466
capital,Generator,PT0 0,services rural solar thermal,197197.25609
capital,Generator,PT0 0,services urban decentral solar thermal,193693.19883
capital,Generator,PT0 0,solar,989789752.26266
capital,Generator,PT0 0,solar rooftop,364048780.2691
capital,Generator,PT0 0,solar-hsat,1413650.83492
capital,Generator,PT0 0,urban central solar thermal,218099.86801
capital,Generator,RO0 0,load,0.0
capital,Generator,RO0 0,nuclear,979921167.17412
capital,Generator,RO0 0,offwind-ac,308080662.44996
capital,Generator,RO0 0,offwind-dc,112612599.95174
capital,Generator,RO0 0,onwind,518762405.33943
capital,Generator,RO0 0,residential rural solar thermal,179262.28898
capital,Generator,RO0 0,residential urban decentral solar thermal,178453.48378
capital,Generator,RO0 0,ror,1085206556.13942
capital,Generator,RO0 0,services rural solar thermal,168762.95434
capital,Generator,RO0 0,services urban decentral solar thermal,151589.78966
capital,Generator,RO0 0,solar,4032488704.3488
capital,Generator,RO0 0,solar rooftop,4169886.56509
capital,Generator,RO0 0,solar-hsat,1169256.92363
capital,Generator,RO0 0,urban central solar thermal,177725.93951
capital,Generator,RS0 0,load,0.0
capital,Generator,RS0 0,onwind,72690537.83396
capital,Generator,RS0 0,residential rural solar thermal,153034.55036
capital,Generator,RS0 0,residential urban decentral solar thermal,154935.70287
capital,Generator,RS0 0,ror,526478263.35986
capital,Generator,RS0 0,services rural solar thermal,132577.27717
capital,Generator,RS0 0,services urban decentral solar thermal,132947.62804
capital,Generator,RS0 0,solar,84549890.28139
capital,Generator,RS0 0,solar rooftop,1916241.04398
capital,Generator,RS0 0,solar-hsat,1219177.3209
capital,Generator,RS0 0,urban central solar thermal,144506.0948
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,nuclear,7431579191.95679
capital,Generator,SE1 0,offwind-ac,37961697.06364
capital,Generator,SE1 0,offwind-dc,1953210.37264
capital,Generator,SE1 0,onwind,1561412127.54118
capital,Generator,SE1 0,residential rural solar thermal,103949.47288
capital,Generator,SE1 0,residential urban decentral solar thermal,123367.99652
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,services rural solar thermal,106293.88964
capital,Generator,SE1 0,services urban decentral solar thermal,108637.7471
capital,Generator,SE1 0,solar,490542782.62496
capital,Generator,SE1 0,solar rooftop,989833.64076
capital,Generator,SE1 0,solar-hsat,2499297.80367
capital,Generator,SE1 0,urban central solar thermal,139047.27432
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,nuclear,524634680.59025
capital,Generator,SI0 0,offwind-ac,225727.84188
capital,Generator,SI0 0,onwind,321114.04006
capital,Generator,SI0 0,residential rural solar thermal,120488.73616
capital,Generator,SI0 0,residential urban decentral solar thermal,125487.91542
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,services rural solar thermal,114198.05326
capital,Generator,SI0 0,services urban decentral solar thermal,112090.31818
capital,Generator,SI0 0,solar,10871980.23975
capital,Generator,SI0 0,solar rooftop,682588.03065
capital,Generator,SI0 0,solar-hsat,558247.4301
capital,Generator,SI0 0,urban central solar thermal,116681.61629
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,nuclear,1462341626.80793
capital,Generator,SK0 0,onwind,623776.44874
capital,Generator,SK0 0,residential rural solar thermal,118089.02997
capital,Generator,SK0 0,residential urban decentral solar thermal,120231.15811
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,services rural solar thermal,114543.88821
capital,Generator,SK0 0,services urban decentral solar thermal,112047.89671
capital,Generator,SK0 0,solar,521683597.5687
capital,Generator,SK0 0,solar rooftop,1447412.44972
capital,Generator,SK0 0,solar-hsat,1266595.08764
capital,Generator,SK0 0,urban central solar thermal,124414.09923
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,12709796.56892
capital,Generator,XK0 0,residential rural solar thermal,111571.58829
capital,Generator,XK0 0,residential urban decentral solar thermal,116805.702
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,services rural solar thermal,110066.90193
capital,Generator,XK0 0,services urban decentral solar thermal,118801.70976
capital,Generator,XK0 0,solar,177612076.78434
capital,Generator,XK0 0,solar rooftop,7806121.59069
capital,Generator,XK0 0,solar-hsat,1020991.18449
capital,Generator,XK0 0,urban central solar thermal,106400.66208
capital,Line,AL0 0,AC,134546094.93772
capital,Line,AT0 0,AC,696779775.24351
capital,Line,BA0 0,AC,172005182.00421
capital,Line,BE0 0,AC,245995637.11857
capital,Line,BG0 0,AC,335368902.55762
capital,Line,CH0 0,AC,1102408978.59633
capital,Line,CZ0 0,AC,298136918.4655
capital,Line,DE0 0,AC,1220231970.08195
capital,Line,DE0 1,AC,185835080.30621
