component,location,carrier,0
Generator,DE0 1,offwind-dc,0.5154896206108048
Generator,DE0 1,onwind,0.19479529132849094
Generator,DE0 1,residential rural solar thermal,0.023130015171869123
Generator,DE0 1,residential urban decentral solar thermal,0.023518522259585277
Generator,DE0 1,ror,0.46992020847807386
Generator,DE0 1,services rural solar thermal,0.02261315121773348
Generator,DE0 1,services urban decentral solar thermal,0.021229695064009232
Generator,DE0 1,solar,0.1104840810869148
Generator,DE0 1,solar rooftop,0.09141619141812671
Generator,DE0 1,solar-hsat,0.10867381702487787
Generator,DE0 1,urban central solar thermal,0.023732999492417358
Generator,DK0 0,load,0.0
Generator,DK0 0,offwind-ac,0.48294779353689643
Generator,DK0 0,offwind-dc,0.4687221142297619
Generator,DK0 0,onwind,0.3974400499982514
Generator,DK0 0,residential rural solar thermal,0.01630744462433183
Generator,DK0 0,residential urban decentral solar thermal,0.02026634828199695
Generator,DK0 0,services rural solar thermal,0.018460927318091163
Generator,DK0 0,services urban decentral solar thermal,0.017044118688478153
Generator,DK0 0,solar,0.10248787528425826
Generator,DK0 0,solar rooftop,0.08323288832248164
Generator,DK0 0,solar-hsat,0.10980965624095558
Generator,DK0 0,urban central solar thermal,0.016658172794520965
Generator,DK1 0,load,0.0
Generator,DK1 0,offwind-ac,0.48913788727653235
Generator,DK1 0,offwind-dc,0.42748205832951597
Generator,DK1 0,onwind,0.4525033846786758
Generator,DK1 0,residential rural solar thermal,0.01672168159054824
Generator,DK1 0,residential urban decentral solar thermal,0.021169835332680582
Generator,DK1 0,services rural solar thermal,0.018850417271908847
Generator,DK1 0,services urban decentral solar thermal,0.0179895154157983
Generator,DK1 0,solar,0.1106451766263248
Generator,DK1 0,solar rooftop,0.09378557192777617
Generator,DK1 0,solar-hsat,0.11969255705709829
Generator,DK1 0,urban central solar thermal,0.016775320635732244
Generator,EE0 0,load,0.0
Generator,EE0 0,offwind-ac,0.37000866730959386
Generator,EE0 0,offwind-dc,0.40480973578925183
Generator,EE0 0,onwind,0.2871146495035697
Generator,EE0 0,residential rural solar thermal,0.017343236861389808
Generator,EE0 0,residential urban decentral solar thermal,0.018084946080647316
Generator,EE0 0,services rural solar thermal,0.01778876738966043
Generator,EE0 0,services urban decentral solar thermal,0.01669339782224617
Generator,EE0 0,solar,0.10624299086319694
Generator,EE0 0,solar rooftop,0.0948041331472302
Generator,EE0 0,solar-hsat,0.11722131192542079
Generator,EE0 0,urban central solar thermal,0.014658201764419546
Generator,ES0 0,load,0.0
Generator,ES0 0,nuclear,0.35344480993065375
Generator,ES0 0,offwind-ac,0.2877002723361054
Generator,ES0 0,offwind-dc,0.41154806937406324
Generator,ES0 0,onwind,0.15605501432043592
Generator,ES0 0,residential rural solar thermal,0.04396733248436669
Generator,ES0 0,residential urban decentral solar thermal,0.04960839947705646
Generator,ES0 0,ror,0.21437907692307692
Generator,ES0 0,services rural solar thermal,0.05036059314198323
