cost,component,location,carrier,0
capital,Generator,LU0 0,residential rural solar thermal,153081.73885
capital,Generator,LU0 0,residential urban decentral solar thermal,161464.09927
capital,Generator,LU0 0,services rural solar thermal,148116.1414
capital,Generator,LU0 0,services urban decentral solar thermal,183019.84965
capital,Generator,LU0 0,solar,173661370.62209
capital,Generator,LU0 0,solar rooftop,1000392.52516
capital,Generator,LU0 0,solar-hsat,1166308.62489
capital,Generator,LU0 0,urban central solar thermal,146284.5806
capital,Generator,LV0 0,load,0.0
capital,Generator,LV0 0,offwind-ac,1315412.0849
capital,Generator,LV0 0,offwind-dc,1865452.75068
capital,Generator,LV0 0,onwind,9912787.12331
capital,Generator,LV0 0,residential rural solar thermal,176016.8469
capital,Generator,LV0 0,residential urban decentral solar thermal,173642.59837
capital,Generator,LV0 0,ror,473380508.2809
capital,Generator,LV0 0,services rural solar thermal,183778.90988
capital,Generator,LV0 0,services urban decentral solar thermal,182106.4523
capital,Generator,LV0 0,solar,586306592.82985
capital,Generator,LV0 0,solar rooftop,6091139.38859
capital,Generator,LV0 0,solar-hsat,1726769.60889
capital,Generator,LV0 0,urban central solar thermal,174860.58126
capital,Generator,ME0 0,load,0.0
capital,Generator,ME0 0,offwind-ac,781976.36765
capital,Generator,ME0 0,offwind-dc,986909.68873
capital,Generator,ME0 0,onwind,11108674.30206
capital,Generator,ME0 0,residential rural solar thermal,244492.78614
capital,Generator,ME0 0,residential urban decentral solar thermal,241803.42812
capital,Generator,ME0 0,ror,1651793.1934
capital,Generator,ME0 0,services rural solar thermal,212619.79586
capital,Generator,ME0 0,services urban decentral solar thermal,257062.89485
capital,Generator,ME0 0,solar,447295661.79369
capital,Generator,ME0 0,solar rooftop,20797301.28378
capital,Generator,ME0 0,solar-hsat,930695.67176
capital,Generator,ME0 0,urban central solar thermal,232511.17264
capital,Generator,MK0 0,load,0.0
capital,Generator,MK0 0,onwind,6872845.99235
capital,Generator,MK0 0,residential rural solar thermal,254404.14272
capital,Generator,MK0 0,residential urban decentral solar thermal,251839.19318
capital,Generator,MK0 0,ror,59045443.2567
capital,Generator,MK0 0,services rural solar thermal,259297.19802
capital,Generator,MK0 0,services urban decentral solar thermal,270735.03225
capital,Generator,MK0 0,solar,1461380181.92336
capital,Generator,MK0 0,solar rooftop,32059018.12989
capital,Generator,MK0 0,solar-hsat,991671.07032
capital,Generator,MK0 0,urban central solar thermal,184963.43
capital,Generator,NL0 0,load,0.0
capital,Generator,NL0 0,nuclear,45234448.7428
capital,Generator,NL0 0,offwind-ac,1067399499.81026
capital,Generator,NL0 0,offwind-dc,2412325.49672
capital,Generator,NL0 0,onwind,4410014041.63077
capital,Generator,NL0 0,residential rural solar thermal,177712.33823
capital,Generator,NL0 0,residential urban decentral solar thermal,192088.59523
capital,Generator,NL0 0,services rural solar thermal,192194.49547
capital,Generator,NL0 0,services urban decentral solar thermal,185742.76236
capital,Generator,NL0 0,solar,962967149.45658
capital,Generator,NL0 0,solar rooftop,1104080.5776
capital,Generator,NL0 0,solar-hsat,1596110.55073
capital,Generator,NL0 0,urban central solar thermal,181616.67743
capital,Generator,NO1 0,load,0.0
capital,Generator,NO1 0,offwind-ac,25779656.67481
capital,Generator,NO1 0,offwind-dc,1763101.35669
capital,Generator,NO1 0,onwind,520435671.20331
capital,Generator,NO1 0,residential rural solar thermal,155775.04878
capital,Generator,NO1 0,residential urban decentral solar thermal,158520.71687
capital,Generator,NO1 0,ror,340682346.13927
capital,Generator,NO1 0,services rural solar thermal,155530.23399
capital,Generator,NO1 0,services urban decentral solar thermal,155522.56341
capital,Generator,NO1 0,solar,4735777.08636
capital,Generator,NO1 0,solar rooftop,484325.43055
capital,Generator,NO1 0,solar-hsat,1126890.82409
capital,Generator,NO1 0,urban central solar thermal,146016.16082
capital,Generator,PL0 0,load,0.0
capital,Generator,PL0 0,offwind-ac,853192696.37653
capital,Generator,PL0 0,offwind-dc,3584448820.60762
capital,Generator,PL0 0,onwind,4110441275.82498
capital,Generator,PL0 0,residential rural solar thermal,205627.80158
capital,Generator,PL0 0,residential urban decentral solar thermal,201958.62347
capital,Generator,PL0 0,ror,56210389.48212
capital,Generator,PL0 0,services rural solar thermal,204326.15551
capital,Generator,PL0 0,services urban decentral solar thermal,192355.25069
capital,Generator,PL0 0,solar,853092165.83625
capital,Generator,PL0 0,solar rooftop,1594171.26889
capital,Generator,PL0 0,solar-hsat,2481409.47182
capital,Generator,PL0 0,urban central solar thermal,192599.57498
capital,Generator,PT0 0,load,0.0
capital,Generator,PT0 0,offwind-ac,4654848.43986
capital,Generator,PT0 0,offwind-dc,813294.62146
capital,Generator,PT0 0,onwind,501519629.26858
capital,Generator,PT0 0,residential rural solar thermal,284839.41625
capital,Generator,PT0 0,residential urban decentral solar thermal,281868.11904
capital,Generator,PT0 0,ror,788238177.25466
capital,Generator,PT0 0,services rural solar thermal,295344.99466
capital,Generator,PT0 0,services urban decentral solar thermal,284670.97082
capital,Generator,PT0 0,solar,3150130586.60625
capital,Generator,PT0 0,solar rooftop,402674971.6225
capital,Generator,PT0 0,solar-hsat,1451120.1852
capital,Generator,PT0 0,urban central solar thermal,241794.32806
capital,Generator,RO0 0,load,0.0
capital,Generator,RO0 0,nuclear,979934642.39457
capital,Generator,RO0 0,offwind-ac,308088971.32872
capital,Generator,RO0 0,offwind-dc,8322063.37439
capital,Generator,RO0 0,onwind,518781528.65456
capital,Generator,RO0 0,residential rural solar thermal,259968.11962
capital,Generator,RO0 0,residential urban decentral solar thermal,250959.70339
capital,Generator,RO0 0,ror,1085206556.13942
capital,Generator,RO0 0,services rural solar thermal,256780.83552
capital,Generator,RO0 0,services urban decentral solar thermal,241276.85085
capital,Generator,RO0 0,solar,3184573042.50217
capital,Generator,RO0 0,solar rooftop,3802077.0472
capital,Generator,RO0 0,solar-hsat,1414802.00945
capital,Generator,RO0 0,urban central solar thermal,238382.30192
capital,Generator,RS0 0,load,0.0
capital,Generator,RS0 0,onwind,72680208.48096
capital,Generator,RS0 0,residential rural solar thermal,244138.0209
capital,Generator,RS0 0,residential urban decentral solar thermal,234299.11503
capital,Generator,RS0 0,ror,526478263.35986
capital,Generator,RS0 0,services rural solar thermal,228125.08778
capital,Generator,RS0 0,services urban decentral solar thermal,240671.74789
capital,Generator,RS0 0,solar,5153030.21847
capital,Generator,RS0 0,solar rooftop,1532836.55724
capital,Generator,RS0 0,solar-hsat,1085155.56996
capital,Generator,RS0 0,urban central solar thermal,243092.78114
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,nuclear,7431590496.42439
capital,Generator,SE1 0,offwind-ac,37944506.30917
capital,Generator,SE1 0,offwind-dc,2619109.01972
capital,Generator,SE1 0,onwind,1561424066.38012
capital,Generator,SE1 0,residential rural solar thermal,169800.8622
capital,Generator,SE1 0,residential urban decentral solar thermal,173242.69463
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,services rural solar thermal,172575.85136
capital,Generator,SE1 0,services urban decentral solar thermal,166178.01726
capital,Generator,SE1 0,solar,722567343.65552
capital,Generator,SE1 0,solar rooftop,1004772.51126
capital,Generator,SE1 0,solar-hsat,2972805.07581
capital,Generator,SE1 0,urban central solar thermal,164928.4177
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,nuclear,524653387.5811
capital,Generator,SI0 0,offwind-ac,266978.62562
capital,Generator,SI0 0,onwind,341182.13718
capital,Generator,SI0 0,residential rural solar thermal,202504.68667
capital,Generator,SI0 0,residential urban decentral solar thermal,197187.04167
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,services rural solar thermal,197608.08117
capital,Generator,SI0 0,services urban decentral solar thermal,204424.72735
capital,Generator,SI0 0,solar,10854407.37272
capital,Generator,SI0 0,solar rooftop,525422.37589
capital,Generator,SI0 0,solar-hsat,410762.36798
capital,Generator,SI0 0,urban central solar thermal,211001.2922
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,nuclear,1462366726.1024
capital,Generator,SK0 0,onwind,792882.33779
capital,Generator,SK0 0,residential rural solar thermal,190400.78454
capital,Generator,SK0 0,residential urban decentral solar thermal,184479.51041
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,services rural solar thermal,189792.82452
capital,Generator,SK0 0,services urban decentral solar thermal,186768.98071
capital,Generator,SK0 0,solar,249066113.87483
capital,Generator,SK0 0,solar rooftop,1539664.93502
capital,Generator,SK0 0,solar-hsat,1280554.82309
capital,Generator,SK0 0,urban central solar thermal,183549.67862
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,12709197.41073
capital,Generator,XK0 0,residential rural solar thermal,194913.35593
capital,Generator,XK0 0,residential urban decentral solar thermal,189104.42059
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,services rural solar thermal,187827.06749
capital,Generator,XK0 0,services urban decentral solar thermal,211872.58401
capital,Generator,XK0 0,solar,27482751.09493
capital,Generator,XK0 0,solar rooftop,7629365.115
capital,Generator,XK0 0,solar-hsat,844729.81964
capital,Generator,XK0 0,urban central solar thermal,176836.52343
capital,Line,AL0 0,AC,126409706.65609
capital,Line,AT0 0,AC,790450236.26371
capital,Line,BA0 0,AC,155639600.15142
capital,Line,BE0 0,AC,238610240.78646
capital,Line,BG0 0,AC,331169627.92124
capital,Line,CH0 0,AC,1106484313.30696
capital,Line,CZ0 0,AC,260991733.63043
capital,Line,DE0 0,AC,1217929294.62022
capital,Line,DE0 1,AC,149027947.73933
