cost,component,location,carrier,0
capital,Link,BA0 0,urban central air heat pump,96722138.81504
capital,Link,BE0 0,BEV charger,0.0
capital,Link,BE0 0,DC,272691973.97409
capital,Link,BE0 0,H2 Electrolysis,1905.71608
capital,Link,BE0 0,V2G,0.0
capital,Link,BE0 0,battery charger,2213996.01839
capital,Link,BE0 0,battery discharger,0.0
capital,Link,BE0 0,electricity distribution grid,1470570689.05889
capital,Link,BE0 0,home battery charger,6327.45778
capital,Link,BE0 0,home battery discharger,0.0
capital,Link,BE0 0,residential rural air heat pump,241920.06882
capital,Link,BE0 0,residential rural ground heat pump,134437043.59409
capital,Link,BE0 0,residential urban decentral air heat pump,841203688.12535
capital,Link,BE0 0,services rural air heat pump,133952.49949
capital,Link,BE0 0,services rural ground heat pump,60065468.46729
capital,Link,BE0 0,services urban decentral air heat pump,376059346.56772
capital,Link,BE0 0,urban central air heat pump,1717028063.88233
capital,Link,BG0 0,BEV charger,0.0
capital,Link,BG0 0,H2 Electrolysis,1905.74648
capital,Link,BG0 0,V2G,0.0
capital,Link,BG0 0,battery charger,6741.74343
capital,Link,BG0 0,battery discharger,0.0
capital,Link,BG0 0,electricity distribution grid,406430242.33699
capital,Link,BG0 0,home battery charger,7097.76689
capital,Link,BG0 0,home battery discharger,0.0
capital,Link,BG0 0,residential rural air heat pump,27706481.5721
capital,Link,BG0 0,residential rural ground heat pump,111280817.15357
capital,Link,BG0 0,residential urban decentral air heat pump,136776511.54769
capital,Link,BG0 0,services rural air heat pump,10542317.19321
capital,Link,BG0 0,services rural ground heat pump,42008295.96083
capital,Link,BG0 0,services urban decentral air heat pump,51735366.74244
capital,Link,BG0 0,urban central air heat pump,265908172.14872
capital,Link,CH0 0,BEV charger,0.0
capital,Link,CH0 0,DC,0.0
capital,Link,CH0 0,H2 Electrolysis,1905.73781
capital,Link,CH0 0,V2G,0.0
capital,Link,CH0 0,battery charger,6868.57915
capital,Link,CH0 0,battery discharger,0.0
capital,Link,CH0 0,electricity distribution grid,717748931.20725
capital,Link,CH0 0,home battery charger,6914.60427
capital,Link,CH0 0,home battery discharger,0.0
capital,Link,CH0 0,residential rural air heat pump,29624916.00108
