component,carrier,location,bus_carrier,0
Generator,onwind,FR5 0,AC,20317.50267
Generator,onwind,GB2 0,AC,730605861.68909
Generator,onwind,GB3 0,AC,21339432.73882
Generator,onwind,GR0 0,AC,6459479.60854
Generator,onwind,HR0 0,AC,919218.77744
Generator,onwind,HU0 0,AC,411701.31611
Generator,onwind,IE3 0,AC,14258673.73517
Generator,onwind,IT0 0,AC,8949021.26629
Generator,onwind,IT4 0,AC,24434558.88428
Generator,onwind,LT0 0,AC,2345660.48075
Generator,onwind,LU0 0,AC,289634.04178
Generator,onwind,LV0 0,AC,200239.18576
Generator,onwind,ME0 0,AC,36293.54161
Generator,onwind,MK0 0,AC,14373.62864
Generator,onwind,NL0 0,AC,138702834.84405
Generator,onwind,NO1 0,AC,9818036.75407
Generator,onwind,PL0 0,AC,91247258.56666
Generator,onwind,PT0 0,AC,7505267.90353
Generator,onwind,RO0 0,AC,5788860.10388
Generator,onwind,RS0 0,AC,698013.65571
Generator,onwind,SE1 0,AC,32273716.66464
Generator,onwind,SI0 0,AC,1376.83655
Generator,onwind,SK0 0,AC,9889.43979
Generator,onwind,XK0 0,AC,41637.78499
Generator,residential rural solar thermal,AL0 0,residential rural heat,2901.5707
Generator,residential rural solar thermal,AT0 0,residential rural heat,1930.7277
Generator,residential rural solar thermal,BA0 0,residential rural heat,2172.77589
Generator,residential rural solar thermal,BE0 0,residential rural heat,866.65313
Generator,residential rural solar thermal,BG0 0,residential rural heat,2338.58226
Generator,residential rural solar thermal,CH0 0,residential rural heat,2306.32244
Generator,residential rural solar thermal,CZ0 0,residential rural heat,1063.26562
Generator,residential rural solar thermal,DE0 0,residential rural heat,1200.98532
Generator,residential rural solar thermal,DE0 1,residential rural heat,1311.62746
Generator,residential rural solar thermal,DK0 0,residential rural heat,918.46569
Generator,residential rural solar thermal,DK1 0,residential rural heat,925.23275
Generator,residential rural solar thermal,EE0 0,residential rural heat,959.2735
Generator,residential rural solar thermal,ES0 0,residential rural heat,5901.39963
Generator,residential rural solar thermal,ES6 0,residential rural heat,1740.69602
Generator,residential rural solar thermal,FI1 0,residential rural heat,257.52996
Generator,residential rural solar thermal,FR0 0,residential rural heat,2735.18281
Generator,residential rural solar thermal,FR5 0,residential rural heat,2358.59702
Generator,residential rural solar thermal,GB2 0,residential rural heat,1025.41004
Generator,residential rural solar thermal,GB3 0,residential rural heat,730.05274
Generator,residential rural solar thermal,GR0 0,residential rural heat,3858.83049
Generator,residential rural solar thermal,HR0 0,residential rural heat,2192.08292
Generator,residential rural solar thermal,HU0 0,residential rural heat,1812.36106
