cost,component,location,carrier,0
capital,Generator,IT4 0,offwind-dc,14760100.43709
capital,Generator,IT4 0,onwind,1450334757.80388
capital,Generator,IT4 0,residential rural solar thermal,1387907.77102
capital,Generator,IT4 0,residential urban decentral solar thermal,1054855.64999
capital,Generator,IT4 0,ror,39784795.01274
capital,Generator,IT4 0,services rural solar thermal,416874.7648
capital,Generator,IT4 0,services urban decentral solar thermal,388517.60577
capital,Generator,IT4 0,solar,764207134.49104
capital,Generator,IT4 0,solar rooftop,65377403.34808
capital,Generator,IT4 0,solar-hsat,11101150.05148
capital,Generator,IT4 0,urban central solar thermal,1478299.82472
capital,Generator,LT0 0,load,0.0
capital,Generator,LT0 0,nuclear,1959879744.67459
capital,Generator,LT0 0,offwind-ac,7478073.78438
capital,Generator,LT0 0,offwind-dc,164009943.34809
capital,Generator,LT0 0,onwind,112574151.97799
capital,Generator,LT0 0,residential rural solar thermal,328210.16069
capital,Generator,LT0 0,residential urban decentral solar thermal,336944.43418
capital,Generator,LT0 0,ror,31125207.56225
capital,Generator,LT0 0,services rural solar thermal,326680.88193
capital,Generator,LT0 0,services urban decentral solar thermal,318565.43297
capital,Generator,LT0 0,solar,98914699.05935
capital,Generator,LT0 0,solar rooftop,92151281.36466
capital,Generator,LT0 0,solar-hsat,6196786.63778
capital,Generator,LT0 0,urban central solar thermal,368235.96758
capital,Generator,LU0 0,load,0.0
capital,Generator,LU0 0,onwind,14387431.56676
capital,Generator,LU0 0,residential rural solar thermal,230056.79751
capital,Generator,LU0 0,residential urban decentral solar thermal,431707.80399
capital,Generator,LU0 0,services rural solar thermal,233609.27534
capital,Generator,LU0 0,services urban decentral solar thermal,239702.7902
capital,Generator,LU0 0,solar,172462082.10501
capital,Generator,LU0 0,solar rooftop,36287751.86303
capital,Generator,LU0 0,solar-hsat,3132821.16486
capital,Generator,LU0 0,urban central solar thermal,375066.08469
capital,Generator,LV0 0,load,0.0
capital,Generator,LV0 0,offwind-ac,6790234.06028
capital,Generator,LV0 0,offwind-dc,47064805.8465
capital,Generator,LV0 0,onwind,14083738.18273
capital,Generator,LV0 0,residential rural solar thermal,393973.24902
capital,Generator,LV0 0,residential urban decentral solar thermal,413502.9441
capital,Generator,LV0 0,ror,473380508.2809
capital,Generator,LV0 0,services rural solar thermal,351081.84599
capital,Generator,LV0 0,services urban decentral solar thermal,337975.98229
capital,Generator,LV0 0,solar,536691409.79161
capital,Generator,LV0 0,solar rooftop,72560596.07609
capital,Generator,LV0 0,solar-hsat,4721788.35812
capital,Generator,LV0 0,urban central solar thermal,396070.72087
capital,Generator,ME0 0,load,0.0
capital,Generator,ME0 0,offwind-ac,4728202.29216
capital,Generator,ME0 0,offwind-dc,520829187.29042
capital,Generator,ME0 0,onwind,11114980.85949
capital,Generator,ME0 0,residential rural solar thermal,678607.28186
capital,Generator,ME0 0,residential urban decentral solar thermal,856514.2473
capital,Generator,ME0 0,ror,1651793.1934
capital,Generator,ME0 0,services rural solar thermal,384998.86559
capital,Generator,ME0 0,services urban decentral solar thermal,391120.52389
capital,Generator,ME0 0,solar,256704304.02572
capital,Generator,ME0 0,solar rooftop,8800813.4092
capital,Generator,ME0 0,solar-hsat,6254644.74851
capital,Generator,ME0 0,urban central solar thermal,1196553.91627
capital,Generator,MK0 0,load,0.0
capital,Generator,MK0 0,onwind,6873629.6824
capital,Generator,MK0 0,residential rural solar thermal,873413.13598
capital,Generator,MK0 0,residential urban decentral solar thermal,766187.93081
capital,Generator,MK0 0,ror,59045443.2567
capital,Generator,MK0 0,services rural solar thermal,427258.37055
capital,Generator,MK0 0,services urban decentral solar thermal,427292.45581
capital,Generator,MK0 0,solar,544950221.29422
capital,Generator,MK0 0,solar rooftop,24721609.7366
capital,Generator,MK0 0,solar-hsat,5951395.55196
capital,Generator,MK0 0,urban central solar thermal,665674.65861
capital,Generator,NL0 0,load,0.0
capital,Generator,NL0 0,nuclear,45272916.41395
capital,Generator,NL0 0,offwind-ac,1067399499.81026
capital,Generator,NL0 0,offwind-dc,17832005.92791
capital,Generator,NL0 0,onwind,4408737798.17736
capital,Generator,NL0 0,residential rural solar thermal,279047.57972
capital,Generator,NL0 0,residential urban decentral solar thermal,359500.18546
