component,carrier,location,bus_carrier,0
Generator,offwind-ac,LT0 0,AC,4017448.52557
Generator,offwind-ac,LV0 0,AC,39613.93559
Generator,offwind-ac,ME0 0,AC,7694.84999
Generator,offwind-ac,NL0 0,AC,15670719.22714
Generator,offwind-ac,NO1 0,AC,493552.98537
Generator,offwind-ac,PL0 0,AC,26058742.27125
Generator,offwind-ac,PT0 0,AC,20107.65621
Generator,offwind-ac,RO0 0,AC,4812770.12854
Generator,offwind-ac,SE1 0,AC,340565.99238
Generator,offwind-ac,SI0 0,AC,2130.46891
Generator,offwind-dc,AL0 0,AC,41846.04015
Generator,offwind-dc,BE0 0,AC,3638284.63691
Generator,offwind-dc,BG0 0,AC,76670.37044
Generator,offwind-dc,DE0 0,AC,108355154.99031
Generator,offwind-dc,DE0 1,AC,1072698.10587
Generator,offwind-dc,DK0 0,AC,41888.1889
Generator,offwind-dc,DK1 0,AC,26891.21985
Generator,offwind-dc,EE0 0,AC,19400.38844
Generator,offwind-dc,ES0 0,AC,12077.9439
Generator,offwind-dc,ES6 0,AC,7334.34228
Generator,offwind-dc,FI1 0,AC,176515437.6056
Generator,offwind-dc,FR0 0,AC,580513984.52399
Generator,offwind-dc,FR5 0,AC,17119.81421
Generator,offwind-dc,GB2 0,AC,16559.84262
Generator,offwind-dc,GB3 0,AC,22758.45252
Generator,offwind-dc,GR0 0,AC,11404.84953
Generator,offwind-dc,HR0 0,AC,21203.61099
Generator,offwind-dc,IE3 0,AC,152750.49256
Generator,offwind-dc,IT0 0,AC,78928463.64238
Generator,offwind-dc,IT4 0,AC,28226.88837
Generator,offwind-dc,LT0 0,AC,16393677.73668
Generator,offwind-dc,LV0 0,AC,110231.39194
Generator,offwind-dc,ME0 0,AC,21991.60809
Generator,offwind-dc,NL0 0,AC,1349144.03601
Generator,offwind-dc,NO1 0,AC,158071.97875
Generator,offwind-dc,PL0 0,AC,77377187.73086
Generator,offwind-dc,PT0 0,AC,13600.75127
Generator,offwind-dc,RO0 0,AC,22051999.60155
Generator,offwind-dc,SE1 0,AC,112770210.19301
Generator,onwind,AL0 0,AC,1503.04236
Generator,onwind,AT0 0,AC,8350.28761
Generator,onwind,BA0 0,AC,651.94134
Generator,onwind,BE0 0,AC,36077785.06643
Generator,onwind,BG0 0,AC,9479.47798
Generator,onwind,CH0 0,AC,378.22904
Generator,onwind,CZ0 0,AC,61041.13953
Generator,onwind,DE0 0,AC,149960926.31749
Generator,onwind,DE0 1,AC,29035.82612
Generator,onwind,DK0 0,AC,217540068.18281
Generator,onwind,DK1 0,AC,60294084.43373
Generator,onwind,EE0 0,AC,20886687.14346
Generator,onwind,ES0 0,AC,75680.16049
Generator,onwind,ES6 0,AC,4119823.59121
Generator,onwind,FI1 0,AC,14156.49109
Generator,onwind,FR0 0,AC,23692.13169
Generator,onwind,FR5 0,AC,12053.19654
Generator,onwind,GB2 0,AC,857797477.24695
Generator,onwind,GB3 0,AC,45627526.51956
Generator,onwind,GR0 0,AC,58773.84765
Generator,onwind,HR0 0,AC,8346.30901
Generator,onwind,HU0 0,AC,11682872.37762
Generator,onwind,IE3 0,AC,47832.82985
Generator,onwind,IT0 0,AC,21237.84621
Generator,onwind,IT4 0,AC,13971708.10838
Generator,onwind,LT0 0,AC,78644.22925
Generator,onwind,LU0 0,AC,52453.14421
