cost,component,location,carrier,0
capital,Link,DK0 0,methanolisation,1897942.62091
capital,Link,DK0 0,residential rural air heat pump,3698323.79524
capital,Link,DK0 0,residential rural ground heat pump,87954485.89728
capital,Link,DK0 0,residential urban decentral air heat pump,295521558.64885
capital,Link,DK0 0,services rural air heat pump,1735189.45618
capital,Link,DK0 0,services rural ground heat pump,68965597.47461
capital,Link,DK0 0,services urban decentral air heat pump,84603012.95946
capital,Link,DK0 0,urban central air heat pump,534548630.10816
capital,Link,DK1 0,BEV charger,0.0
capital,Link,DK1 0,DC,885021005.31251
capital,Link,DK1 0,Fischer-Tropsch,2377789.98141
capital,Link,DK1 0,H2 Electrolysis,219781789.38534
capital,Link,DK1 0,Sabatier,45269558.70877
capital,Link,DK1 0,V2G,0.0
capital,Link,DK1 0,battery charger,270216.31766
capital,Link,DK1 0,battery discharger,0.0
capital,Link,DK1 0,electricity distribution grid,276815757.47542
capital,Link,DK1 0,home battery charger,261716.28162
capital,Link,DK1 0,home battery discharger,0.0
capital,Link,DK1 0,methanolisation,708370.48786
capital,Link,DK1 0,residential rural air heat pump,2162921.02614
capital,Link,DK1 0,residential rural ground heat pump,37776098.12463
capital,Link,DK1 0,residential urban decentral air heat pump,174586135.47809
capital,Link,DK1 0,services rural air heat pump,1003665.29189
capital,Link,DK1 0,services rural ground heat pump,36119636.61572
capital,Link,DK1 0,services urban decentral air heat pump,49981324.963
capital,Link,DK1 0,urban central air heat pump,316822564.18433
capital,Link,EE0 0,BEV charger,0.0
capital,Link,EE0 0,DC,144082999.2808
capital,Link,EE0 0,Fischer-Tropsch,3214957.30559
capital,Link,EE0 0,H2 Electrolysis,227823463.23434
capital,Link,EE0 0,Sabatier,35115693.70662
capital,Link,EE0 0,V2G,0.0
capital,Link,EE0 0,battery charger,323370.52387
capital,Link,EE0 0,battery discharger,0.0
capital,Link,EE0 0,electricity distribution grid,142320279.60779
capital,Link,EE0 0,home battery charger,287561.02127
capital,Link,EE0 0,home battery discharger,0.0
capital,Link,EE0 0,methanolisation,728024.77448
capital,Link,EE0 0,residential rural air heat pump,19382922.59889
capital,Link,EE0 0,residential rural ground heat pump,73901504.62888
capital,Link,EE0 0,residential urban decentral air heat pump,72101894.85887
capital,Link,EE0 0,services rural air heat pump,6874603.50171
capital,Link,EE0 0,services rural ground heat pump,37279441.03241
capital,Link,EE0 0,services urban decentral air heat pump,25202964.80617
capital,Link,EE0 0,urban central air heat pump,92045963.8102
capital,Link,ES0 0,BEV charger,0.0
capital,Link,ES0 0,DC,1592786930.07629
capital,Link,ES0 0,Fischer-Tropsch,21942979.99915
capital,Link,ES0 0,H2 Electrolysis,6530190193.38368
capital,Link,ES0 0,Sabatier,939954.02052
capital,Link,ES0 0,V2G,0.0
capital,Link,ES0 0,battery charger,282992.46462
