cost,component,location,carrier,0
capital,Generator,GB2 0,nuclear,12017287498.20392
capital,Generator,GB2 0,offwind-ac,21554663562.81468
capital,Generator,GB2 0,offwind-dc,15838807.10349
capital,Generator,GB2 0,onwind,25377334455.55146
capital,Generator,GB2 0,residential rural solar thermal,259216.51253
capital,Generator,GB2 0,residential urban decentral solar thermal,311638.97007
capital,Generator,GB2 0,ror,678984076.15559
capital,Generator,GB2 0,services rural solar thermal,214398.83978
capital,Generator,GB2 0,services urban decentral solar thermal,267375.60496
capital,Generator,GB2 0,solar,387297963.44259
capital,Generator,GB2 0,solar rooftop,1988811.50121
capital,Generator,GB2 0,solar-hsat,2564301.00887
capital,Generator,GB2 0,urban central solar thermal,322331.62033
capital,Generator,GB3 0,load,0.0
capital,Generator,GB3 0,nuclear,2441520331.1534
capital,Generator,GB3 0,offwind-ac,1095345566.50098
capital,Generator,GB3 0,offwind-dc,20098412.35885
capital,Generator,GB3 0,onwind,578723307.90126
capital,Generator,GB3 0,residential rural solar thermal,135070.66795
capital,Generator,GB3 0,residential urban decentral solar thermal,124724.32564
capital,Generator,GB3 0,ror,441577325.90046
capital,Generator,GB3 0,services rural solar thermal,125087.68828
capital,Generator,GB3 0,services urban decentral solar thermal,120877.52068
capital,Generator,GB3 0,solar,10377538.67211
capital,Generator,GB3 0,solar rooftop,205638.24448
capital,Generator,GB3 0,solar-hsat,703394.15714
capital,Generator,GB3 0,urban central solar thermal,129827.23471
capital,Generator,GR0 0,load,0.0
capital,Generator,GR0 0,offwind-ac,5440963.27681
capital,Generator,GR0 0,offwind-dc,11676597.9591
capital,Generator,GR0 0,onwind,1946717809.39897
capital,Generator,GR0 0,residential rural solar thermal,234517.1006
capital,Generator,GR0 0,residential urban decentral solar thermal,258072.17503
capital,Generator,GR0 0,ror,31772365.34325
capital,Generator,GR0 0,services rural solar thermal,238489.25368
capital,Generator,GR0 0,services urban decentral solar thermal,239372.25012
capital,Generator,GR0 0,solar,3878988409.0793
capital,Generator,GR0 0,solar rooftop,566766719.42314
capital,Generator,GR0 0,solar-hsat,4533777.40487
capital,Generator,GR0 0,urban central solar thermal,321331.8838
capital,Generator,HR0 0,load,0.0
capital,Generator,HR0 0,offwind-ac,4666585.99967
capital,Generator,HR0 0,offwind-dc,10101896.13991
capital,Generator,HR0 0,onwind,107310466.10282
capital,Generator,HR0 0,residential rural solar thermal,209278.7988
capital,Generator,HR0 0,residential urban decentral solar thermal,208391.67069
capital,Generator,HR0 0,ror,85877138.08148
capital,Generator,HR0 0,services rural solar thermal,197508.09105
capital,Generator,HR0 0,services urban decentral solar thermal,190959.31711
capital,Generator,HR0 0,solar,32089679.0655
capital,Generator,HR0 0,solar rooftop,44523789.89776
capital,Generator,HR0 0,solar-hsat,2417176.88742
capital,Generator,HR0 0,urban central solar thermal,247189.69234
capital,Generator,HU0 0,load,0.0
capital,Generator,HU0 0,nuclear,1431361198.67974
capital,Generator,HU0 0,onwind,3303341420.99001
capital,Generator,HU0 0,residential rural solar thermal,206822.00987
capital,Generator,HU0 0,residential urban decentral solar thermal,218334.60599
capital,Generator,HU0 0,ror,6070956.3265
capital,Generator,HU0 0,services rural solar thermal,201490.71212
capital,Generator,HU0 0,services urban decentral solar thermal,191620.63701
capital,Generator,HU0 0,solar,75933165.72471
capital,Generator,HU0 0,solar rooftop,25755123.26929
capital,Generator,HU0 0,solar-hsat,2521629.13557
capital,Generator,HU0 0,urban central solar thermal,261160.46206
capital,Generator,IE3 0,load,0.0
capital,Generator,IE3 0,offwind-ac,7565828725.49617
capital,Generator,IE3 0,offwind-dc,6118791239.1768
capital,Generator,IE3 0,onwind,447619101.43298
capital,Generator,IE3 0,residential rural solar thermal,169208.38313
capital,Generator,IE3 0,residential urban decentral solar thermal,173073.01962
capital,Generator,IE3 0,ror,66564800.33115
capital,Generator,IE3 0,services rural solar thermal,159277.66293
capital,Generator,IE3 0,services urban decentral solar thermal,154663.32083
capital,Generator,IE3 0,solar,35991529.42968
capital,Generator,IE3 0,solar rooftop,380478.86852
capital,Generator,IE3 0,solar-hsat,1533326.66984
capital,Generator,IE3 0,urban central solar thermal,205828.28166
capital,Generator,IT0 0,load,0.0
capital,Generator,IT0 0,nuclear,1109595659.73334
capital,Generator,IT0 0,offwind-ac,5538368.66038
capital,Generator,IT0 0,offwind-dc,18978654822.46597
capital,Generator,IT0 0,onwind,901773586.13003
capital,Generator,IT0 0,residential rural solar thermal,334164.69799
capital,Generator,IT0 0,residential urban decentral solar thermal,362327.21004
capital,Generator,IT0 0,ror,2385990614.24019
capital,Generator,IT0 0,services rural solar thermal,343546.2751
capital,Generator,IT0 0,services urban decentral solar thermal,327703.51074
capital,Generator,IT0 0,solar,6089570351.6771
capital,Generator,IT0 0,solar rooftop,3673589032.25981
capital,Generator,IT0 0,solar-hsat,4934156.45971
capital,Generator,IT0 0,urban central solar thermal,422027.62785
capital,Generator,IT4 0,load,0.0
capital,Generator,IT4 0,offwind-ac,3548590.49887
